,Type,Punk,From,To,Amount,Txn
7,Transfer,1765,0xcbd482,0x577ebc,,"Jan 30, 2021"
8,Claimed,1765,,0xcbd482,,"Jun 23, 2017"
0,Sold,1766,0xef3f3e,0xfed05b,"149Ξ ($480,452)","Aug 28, 2021"
1,Offered,1766,,,"149Ξ ($483,673)","Aug 28, 2021"
2,Offered,1766,,,"129.99Ξ ($421,327)","Aug 28, 2021"
3,Offered,1766,,,"129.99Ξ ($421,327)","Aug 28, 2021"
4,Sold,1766,0x577ebc,0xef3f3e,"109.99Ξ ($355,223)","Aug 28, 2021"
5,Offered,1766,,,"109.99Ξ ($357,904)","Aug 28, 2021"
6,Offer Withdrawn,1766,,,,"Aug 20, 2021"
7,Offered,1766,,,"69.99Ξ ($223,967)","Aug 17, 2021"
8,Offered,1766,,,"74.99Ξ ($207,217)","Aug 06, 2021"
9,Offer Withdrawn,1766,,,,"Apr 28, 2021"
10,Offered,1766,,,"37.49Ξ ($67,103)","Mar 21, 2021"
11,Offered,1766,,,"39.99Ξ ($73,247)","Mar 18, 2021"
12,Transfer,1766,0xcbd482,0x577ebc,,"Jan 30, 2021"
13,Bid Withdrawn,1766,0xd312bd,,0.02Ξ ($27),"Jan 24, 2021"
14,Bid,1766,0xd312bd,,0.02Ξ ($25),"Jan 17, 2021"
15,Bid,1766,charley,,0Ξ ($12),"Jan 17, 2021"
16,Claimed,1766,,0xcbd482,,"Jun 23, 2017"
0,Offered,1767,,0x82312f,"115,659,575,716,935,922,849,022,384,498,944,811.46YΞ ($363,899,728,725,635,714,613,390,986,211,451,178,396.91Y)","Aug 08, 2021"
1,Sold,1767,yfimaxi.…,gmoney,"21.75Ξ ($50,943)","Jul 26, 2021"
2,Offered,1767,,,"21.75Ξ ($43,674)","Jul 22, 2021"
3,Sold,1767,0xaae8c5,yfimaxi.…,"18.49Ξ ($33,519)","Mar 11, 2021"
4,Offered,1767,,,"18.49Ξ ($32,831)","Mar 11, 2021"
5,Offered,1767,,,"18.99Ξ ($33,780)","Mar 11, 2021"
6,Offered,1767,,,"19.49Ξ ($34,670)","Mar 11, 2021"
7,(Unwrap),1767,WrappedC…,0xaae8c5,,"Mar 11, 2021"
8,Sold,1767,NeonNFT,0x568cf5,"4.75Ξ ($1,636)","Oct 02, 2020"
9,(Wrap),1767,0x0f8722,WrappedC…,,"Oct 02, 2020"
10,Transfer,1767,NeonNFT,0x0f8722,,"Oct 02, 2020"
11,Offered,1767,,,"4.80Ξ ($1,656)","Oct 02, 2020"
12,(Unwrap),1767,WrappedC…,NeonNFT,,"Oct 02, 2020"
13,(Wrap),1767,0x5b47e9,WrappedC…,,"Oct 02, 2020"
14,Transfer,1767,KittyGr_…,0x5b47e9,,"Oct 02, 2020"
15,Sold,1767,Hemba,KittyGr_…,0.08Ξ ($45),"Jun 08, 2018"
16,Offered,1767,,,0.08Ξ ($61),"May 05, 2018"
17,Offered,1767,,,0.75Ξ ($612),"May 05, 2018"
18,Offered,1767,,,0.49Ξ ($93),"Jul 11, 2017"
19,Claimed,1767,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,1768,heygaret…,,"75Ξ ($136,930)","Feb 14, 2021"
1,Bid,1768,heygaret…,,"75Ξ ($138,418)","Feb 14, 2021"
2,Bid Withdrawn,1768,heygaret…,,"75Ξ ($138,418)","Feb 14, 2021"
3,Bid,1768,heygaret…,,"75Ξ ($138,418)","Feb 14, 2021"
4,Bid Withdrawn,1768,heygaret…,,"50Ξ ($92,278)","Feb 14, 2021"
5,Bid,1768,heygaret…,,"50Ξ ($92,278)","Feb 14, 2021"
6,Claimed,1768,,0x005734,,"Jun 23, 2017"
0,(Wrap),1769,0xa5f05c,WrappedC…,,"Aug 28, 2021"
1,Transfer,1769,0x650dcd,0xa5f05c,,"Aug 28, 2021"
2,Transfer,1769,0x24e267,0x650dcd,,"Aug 28, 2021"
3,Transfer,1769,0x650dcd,0x24e267,,"Aug 07, 2021"
4,Sold,1769,0x8c9fcc,0x650dcd,"25.20Ξ ($61,535)","Jul 30, 2021"
5,Bid Withdrawn,1769,0x1b6284,,"22.20Ξ ($53,240)","Jul 29, 2021"
6,Bid,1769,0x1b6284,,"22.20Ξ ($51,333)","Jul 29, 2021"
7,Bid Withdrawn,1769,0xb8f49c,,"20Ξ ($36,554)","Jul 19, 2021"
8,Bid,1769,0xb8f49c,,"20Ξ ($37,891)","Jul 19, 2021"
9,Offered,1769,,,"25.20Ξ ($86,793)","May 06, 2021"
10,Offered,1769,,,"24Ξ ($82,660)","May 06, 2021"
11,Sold,1769,0x13816f,0x8c9fcc,"8Ξ ($14,549)","Feb 14, 2021"
12,Bid,1769,0x8c9fcc,,"8Ξ ($14,549)","Feb 14, 2021"
13,Offered,1769,,,"8.80Ξ ($11,741)","Jan 28, 2021"
14,(Unwrap),1769,WrappedC…,0x13816f,,"Jan 03, 2021"
15,Sold,1769,CPyrc,0x13816f,"5.59Ξ ($1,945)","Oct 04, 2020"
16,(Wrap),1769,0x5b47e9,WrappedC…,,"Oct 03, 2020"
17,Transfer,1769,KittyGr_…,0x5b47e9,,"Oct 03, 2020"
18,Sold,1769,Hemba,KittyGr_…,0.08Ξ ($45),"Jun 08, 2018"
19,Offered,1769,,,0.08Ξ ($61),"May 05, 2018"
20,Offered,1769,,,0.75Ξ ($612),"May 05, 2018"
21,Offered,1769,,,0.53Ξ ($101),"Jul 11, 2017"
22,Claimed,1769,,Hemba,,"Jun 23, 2017"
0,Transfer,1770,🍎🍎🍎.e…,0x800366,,"Aug 26, 2021"
1,Sold,1770,0x13816f,🍎🍎🍎.e…,"24.88Ξ ($39,119)","Feb 24, 2021"
2,Offered,1770,,,"24.88Ξ ($48,301)","Feb 21, 2021"
3,Offered,1770,,,"17.88Ξ ($32,541)","Feb 17, 2021"
4,(Unwrap),1770,WrappedC…,0x13816f,,"Feb 01, 2021"
5,Sold,1770,CPyrc,0x13816f,"4.70Ξ ($1,827)","Oct 12, 2020"
6,(Wrap),1770,0x5b47e9,WrappedC…,,"Oct 04, 2020"
7,Transfer,1770,KittyGr_…,0x5b47e9,,"Oct 04, 2020"
8,Sold,1770,Hemba,KittyGr_…,0.08Ξ ($45),"Jun 08, 2018"
9,Offered,1770,,,0.08Ξ ($61),"May 05, 2018"
10,Offered,1770,,,0.75Ξ ($612),"May 05, 2018"
11,Offered,1770,,,0.44Ξ ($84),"Jul 11, 2017"
12,Claimed,1770,,Hemba,,"Jun 23, 2017"
0,Offer Withdrawn,1771,,,,"Aug 28, 2021"
1,Offered,1771,,,"184.20Ξ ($568,837)","Aug 26, 2021"
2,Transfer,1771,iamsweet…,0xf3be10,,"Aug 26, 2021"
3,Offered,1771,,,"242.69Ξ ($805,549)","Aug 23, 2021"
4,Offered,1771,,,"200Ξ ($668,352)","Aug 23, 2021"
5,Offered,1771,,,"140.20Ξ ($448,639)","Aug 17, 2021"
6,Sold,1771,0xc77fa6,iamsweet…,"70.69Ξ ($228,018)","Aug 16, 2021"
7,Offered,1771,,,"88.88Ξ ($285,916)","Aug 16, 2021"
8,Offer Withdrawn,1771,,,,"Aug 16, 2021"
9,Bid,1771,iamsweet…,,"70.69Ξ ($228,269)","Aug 16, 2021"
10,Offered,1771,,,"80Ξ ($262,250)","Aug 16, 2021"
11,Offered,1771,,,"88Ξ ($277,734)","Aug 15, 2021"
12,Offer Withdrawn,1771,,,,"Aug 14, 2021"
13,Offered,1771,,,"95Ξ ($312,054)","Aug 13, 2021"
14,Offered,1771,,,"105Ξ ($340,368)","Aug 13, 2021"
15,Offered,1771,,,"115Ξ ($358,294)","Aug 12, 2021"
16,Offered,1771,,,"135Ξ ($407,585)","Aug 09, 2021"
17,Offered,1771,,,"260Ξ ($726,999)","Aug 05, 2021"
18,Offered,1771,,,"225Ξ ($601,722)","Aug 04, 2021"
19,Offered,1771,,,"110Ξ ($270,814)","Jul 31, 2021"
20,Offered,1771,,,"75Ξ ($184,646)","Jul 31, 2021"
21,Offered,1771,,,"55Ξ ($134,301)","Jul 30, 2021"
22,Sold,1771,0x40145f,0xc77fa6,"37.50Ξ ($89,199)","Jul 30, 2021"
23,Offered,1771,,,"37.50Ξ ($83,301)","Jul 05, 2021"
24,Offered,1771,,,"39Ξ ($107,346)","May 27, 2021"
25,Transfer,1771,0xf72cf7,0x40145f,,"Apr 28, 2021"
26,Offer Withdrawn,1771,,,,"Apr 24, 2021"
27,Offered,1771,,,"39Ξ ($91,244)","Apr 20, 2021"
28,Offered,1771,,,"42Ξ ($103,638)","Apr 15, 2021"
29,Offered,1771,,,"47Ξ ($101,640)","Apr 13, 2021"
30,Offered,1771,,,"55Ξ ($113,366)","Apr 08, 2021"
31,Sold,1771,0x74fed6,0xf72cf7,"36Ξ ($60,534)","Mar 22, 2021"
32,Bid,1771,0xf72cf7,,"36Ξ ($63,778)","Mar 22, 2021"
33,Bid Withdrawn,1771,0xf72cf7,,"35Ξ ($62,006)","Mar 22, 2021"
34,Offered,1771,,,"38Ξ ($67,988)","Mar 21, 2021"
35,Bid,1771,0xf72cf7,,"35Ξ ($62,007)","Mar 18, 2021"
36,Offered,1771,,,"41Ξ ($73,696)","Mar 18, 2021"
37,Transfer,1771,Harvey-B…,0x74fed6,,"Mar 15, 2021"
38,Transfer,1771,0x691b87,Harvey-B…,,"Mar 15, 2021"
39,Offered,1771,,,"99Ξ ($175,826)","Feb 23, 2021"
40,Transfer,1771,0xeb725f,0x691b87,,"Feb 22, 2021"
41,Sold,1771,0xc272ed,0xeb725f,"33Ξ ($58,845)","Feb 22, 2021"
42,Offered,1771,,,"33Ξ ($62,914)","Feb 21, 2021"
43,Bid Withdrawn,1771,OnlyToas…,,"14.75Ξ ($28,396)","Feb 18, 2021"
44,Bid,1771,OnlyToas…,,"14.75Ξ ($28,396)","Feb 18, 2021"
45,Bid Withdrawn,1771,0x82a9ae,,"1Ξ ($1,723)","Feb 11, 2021"
46,Bid,1771,0x82a9ae,,"1Ξ ($1,727)","Feb 10, 2021"
47,Claimed,1771,,0xc272ed,,"Jun 23, 2017"
0,Transfer,1772,0x938bd2,0xdc9e11,,"Apr 23, 2021"
1,Transfer,1772,0x577ebc,0x938bd2,,"Feb 06, 2021"
2,Transfer,1772,0xcbd482,0x577ebc,,"Jan 30, 2021"
3,Claimed,1772,,0xcbd482,,"Jun 23, 2017"
0,Offer Withdrawn,1773,,,,"Aug 03, 2021"
1,Offered,1773,,,"98.69Ξ ($243,506)","Jul 31, 2021"
2,Offered,1773,,,"99.69Ξ ($293,032)","May 02, 2021"
3,Offered,1773,,,"49.69Ξ ($130,031)","Apr 28, 2021"
4,Bid Withdrawn,1773,0xbf8090,,"21.95Ξ ($59,090)","Apr 28, 2021"
5,Offered,1773,,,"35.00Ξ ($94,745)","Apr 28, 2021"
6,Sold,1773,0x56be13,0xedcb09,"23.66Ξ ($64,050)","Apr 28, 2021"
7,Bid,1773,0xbf8090,,"21.95Ξ ($57,755)","Apr 27, 2021"
8,Bid,1773,0xedcb09,,"18.69Ξ ($46,641)","Apr 27, 2021"
9,Offered,1773,,,"23.66Ξ ($58,862)","Apr 26, 2021"
10,Sold,1773,0x3e17fa,0x56be13,"4.30Ξ ($2,036)","Nov 18, 2020"
11,Offered,1773,,,"4.30Ξ ($1,983)","Nov 13, 2020"
12,Sold,1773,0x584c7a,0x3e17fa,"4.30Ξ ($1,528)","Sep 26, 2020"
13,Bid Withdrawn,1773,renaissa…,,"3Ξ ($1,058)","Sep 26, 2020"
14,Bid,1773,renaissa…,,"3Ξ ($1,058)","Sep 26, 2020"
15,Offered,1773,,,"4.30Ξ ($1,612)","Sep 21, 2020"
16,Sold,1773,OnlyToas…,0x584c7a,2.25Ξ ($831),"Sep 20, 2020"
17,Offered,1773,,,2.25Ξ ($837),"Sep 20, 2020"
18,Offered,1773,,,2.50Ξ ($932),"Sep 20, 2020"
19,Offered,1773,,,"2.75Ξ ($1,028)","Sep 20, 2020"
20,Offered,1773,,,"3Ξ ($1,143)","Sep 20, 2020"
21,Offered,1773,,,"3.35Ξ ($1,276)","Sep 20, 2020"
22,Offered,1773,,,"3.45Ξ ($1,314)","Sep 20, 2020"
23,Offered,1773,,,"3.65Ξ ($1,391)","Sep 20, 2020"
24,(Unwrap),1773,WrappedC…,OnlyToas…,,"Sep 20, 2020"
25,Sold,1773,Ranger,OnlyToas…,2Ξ ($732),"Sep 16, 2020"
26,(Wrap),1773,0x33db2e,WrappedC…,,"Sep 16, 2020"
27,Transfer,1773,Ranger,0x33db2e,,"Sep 16, 2020"
28,Offered,1773,,,"5Ξ ($1,049)","May 20, 2020"
29,Transfer,1773,Pranksy,Ranger,,"Oct 01, 2019"
30,Offered,1773,,,1Ξ ($216),"Aug 11, 2019"
31,Sold,1773,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019"
32,Bid,1773,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
33,Claimed,1773,,0x00d7c9,,"Jun 23, 2017"
0,Sold,1774,0x8234be,0x28784d,0.09Ξ ($112),"Jan 10, 2018"
1,Offered,1774,,,0.09Ξ ($102),"Jan 08, 2018"
2,Bid Withdrawn,1774,jmg,,0.04Ξ ($30),"Dec 26, 2017"
3,Offered,1774,,,"1.30Ξ ($1,056)","Dec 19, 2017"
4,Offered,1774,,,0.15Ξ ($104),"Dec 16, 2017"
5,Offered,1774,,,0.20Ξ ($139),"Dec 16, 2017"
6,Bid,1774,jmg,,0.04Ξ ($27),"Dec 15, 2017"
7,Offered,1774,,,0.90Ξ ($629),"Dec 13, 2017"
8,Claimed,1774,,0x8234be,,"Jun 23, 2017"
0,Offer Withdrawn,1775,,,,"Aug 06, 2021"
1,Offered,1775,,,"350Ξ ($868,728)","Aug 03, 2021"
2,Bid Withdrawn,1775,0xfaa9a0,,"127Ξ ($329,349)","Aug 01, 2021"
3,Bid,1775,0xfaa9a0,,"127Ξ ($328,193)","Aug 01, 2021"
4,Transfer,1775,0x37a6e8,eojjim.e…,,"Jul 06, 2021"
5,Bid,1775,“cryptop…,,<0.01Ξ ($0),"Jul 05, 2021"
6,Sold,1775,elir.eth,0x37a6e8,"62.75Ξ ($138,748)","Jul 05, 2021"
7,Offered,1775,,0x37a6e8,"62.75Ξ ($138,748)","Jul 05, 2021"
8,Offered,1775,,eojjim.e…,"62.75Ξ ($138,748)","Jul 05, 2021"
9,Bid Withdrawn,1775,0x9083a3,,"62.75Ξ ($148,213)","Jul 04, 2021"
10,Bid,1775,0x9083a3,,"62.75Ξ ($148,679)","Jul 04, 2021"
11,Bid Withdrawn,1775,0x9083a3,,"60Ξ ($142,163)","Jul 04, 2021"
12,Offered,1775,,,"69Ξ ($160,247)","Jul 04, 2021"
13,Bid,1775,0x9083a3,,"60Ξ ($139,148)","Jul 04, 2021"
14,Offered,1775,,,"74Ξ ($157,294)","Jun 28, 2021"
15,Offered,1775,,,"65Ξ ($118,000)","Jun 25, 2021"
16,Transfer,1775,purpleha…,elir.eth,,"Jun 16, 2021"
17,Transfer,1775,0xc79fc0,purpleha…,,"Jun 16, 2021"
18,Offered,1775,,,"65Ξ ($165,855)","Jun 15, 2021"
19,Bid Withdrawn,1775,pablopun…,,"50Ξ ($103,194)","Apr 08, 2021"
20,Offer Withdrawn,1775,,,,"Apr 08, 2021"
21,Bid,1775,pablopun…,,"50Ξ ($104,489)","Apr 02, 2021"
22,Offered,1775,,,"105Ξ ($219,426)","Apr 02, 2021"
23,Offered,1775,,,"150Ξ ($254,552)","Mar 27, 2021"
24,Transfer,1775,0x1d45f1,0xc79fc0,,"Mar 25, 2021"
25,Offer Withdrawn,1775,,,,"Mar 25, 2021"
26,Offered,1775,,,"105Ξ ($168,625)","Mar 25, 2021"
27,Offered,1775,,,"145Ξ ($242,465)","Mar 23, 2021"
28,Sold,1775,0xc5f70b,0x1d45f1,"122Ξ ($221,417)","Mar 18, 2021"
29,Bid Withdrawn,1775,0x1d45f1,,"110Ξ ($199,638)","Mar 18, 2021"
30,Bid,1775,0x1d45f1,,"110Ξ ($199,467)","Mar 17, 2021"
31,Offered,1775,,,"122Ξ ($229,401)","Mar 13, 2021"
32,Offered,1775,,,"110Ξ ($197,835)","Mar 11, 2021"
33,Offered,1775,,,"101Ξ ($185,098)","Mar 09, 2021"
34,Sold,1775,0x596572,0xc5f70b,"74Ξ ($119,415)","Mar 03, 2021"
35,Bid Withdrawn,1775,0x7a37a1,,"68Ξ ($106,791)","Mar 03, 2021"
36,Bid,1775,0x7a37a1,,"68Ξ ($105,960)","Mar 03, 2021"
37,Bid Withdrawn,1775,0x7a37a1,,"65Ξ ($101,286)","Mar 03, 2021"
38,Offered,1775,,,"74Ξ ($114,782)","Mar 03, 2021"
39,Bid,1775,0x7a37a1,,"65Ξ ($100,822)","Mar 03, 2021"
40,Offered,1775,,,"78Ξ ($120,987)","Mar 03, 2021"
41,Offered,1775,,,"80Ξ ($123,508)","Mar 02, 2021"
42,Offered,1775,,,"83Ξ ($113,518)","Feb 28, 2021"
43,Sold,1775,0xfba169,0x596572,"50Ξ ($68,313)","Feb 28, 2021"
44,Bid,1775,0x596572,,"50Ξ ($68,313)","Feb 28, 2021"
45,Bid,1775,0x97a1ca,,"45.69Ξ ($62,424)","Feb 28, 2021"
46,Bid,1775,0x596572,,"45Ξ ($61,482)","Feb 28, 2021"
47,Bid,1775,0x97a1ca,,"43Ξ ($58,749)","Feb 28, 2021"
48,Bid,1775,Pranksy,,"42Ξ ($56,579)","Feb 28, 2021"
49,Bid,1775,0x97a1ca,,"41Ξ ($55,232)","Feb 28, 2021"
50,Bid,1775,Pranksy,,"40Ξ ($53,884)","Feb 28, 2021"
51,Bid,1775,barthazi…,,"38Ξ ($51,190)","Feb 28, 2021"
52,Bid,1775,Pranksy,,"37Ξ ($49,843)","Feb 28, 2021"
53,Bid,1775,barthazi…,,"36Ξ ($48,496)","Feb 28, 2021"
54,Bid,1775,Pranksy,,"35Ξ ($47,149)","Feb 28, 2021"
55,Bid,1775,barthazi…,,"31Ξ ($41,760)","Feb 28, 2021"
56,Bid,1775,Pranksy,,"30Ξ ($40,413)","Feb 28, 2021"
57,Bid,1775,barthazi…,,"26Ξ ($35,025)","Feb 28, 2021"
58,Bid,1775,Pranksy,,"25Ξ ($33,678)","Feb 28, 2021"
59,Bid,1775,barthazi…,,"21Ξ ($28,289)","Feb 28, 2021"
60,Bid,1775,Pranksy,,"20Ξ ($26,942)","Feb 28, 2021"
61,Bid,1775,barthazi…,,"10Ξ ($13,471)","Feb 28, 2021"
62,Bid,1775,0xcd2c66,,0.70Ξ ($170),"Jun 09, 2020"
63,Bid Withdrawn,1775,0xa0a59c,,0.40Ξ ($118),"Aug 09, 2017"
64,Bid,1775,0xa0a59c,,0.40Ξ ($88),"Aug 04, 2017"
65,Bid Withdrawn,1775,0x00bd3a,,0.15Ξ ($47),"Jun 28, 2017"
66,Bid,1775,0x00bd3a,,0.15Ξ ($38),"Jun 26, 2017"
67,Claimed,1775,,0xfba169,,"Jun 23, 2017"
0,Transfer,1776,cryptopu…,0xa351a4,,"Apr 26, 2021"
1,Sold,1776,0xe03559,cryptopu…,"42Ξ ($104,969)","Apr 26, 2021"
2,Offered,1776,,,"42Ξ ($76,286)","Mar 19, 2021"
3,Bid Withdrawn,1776,Pranksy,,"18Ξ ($27,321)","Mar 03, 2021"
4,Bid,1776,Pranksy,,"18Ξ ($28,193)","Mar 02, 2021"
5,Claimed,1776,,0xe03559,,"Jun 23, 2017"
0,Offered,1777,,,400Ξ ($1.23M),"Aug 07, 2021"
1,Offered,1777,,,"300Ξ ($922,911)","Aug 07, 2021"
2,Sold,1777,0xdcf227,TokenAng…,"34.50Ξ ($62,877)","Mar 18, 2021"
3,Offered,1777,,,"34.50Ξ ($62,877)","Mar 18, 2021"
4,Offered,1777,,,"38.50Ξ ($68,431)","Mar 16, 2021"
5,Offered,1777,,,"41.99Ξ ($75,635)","Mar 16, 2021"
6,Offered,1777,,,"44.99Ξ ($82,339)","Mar 10, 2021"
7,Offered,1777,,,"49.99Ξ ($82,123)","Mar 07, 2021"
8,Offered,1777,,,"59.99Ξ ($94,215)","Mar 02, 2021"
9,Offered,1777,,,"67.50Ξ ($98,862)","Feb 28, 2021"
10,Bid Withdrawn,1777,TokenAng…,,"20Ξ ($40,145)","Feb 20, 2021"
11,Bid,1777,TokenAng…,,"20Ξ ($38,150)","Feb 18, 2021"
12,Sold,1777,0x577ebc,0xdcf227,"14.50Ξ ($25,805)","Feb 16, 2021"
13,Bid,1777,0xdcf227,,"14.50Ξ ($25,805)","Feb 16, 2021"
14,Transfer,1777,0xcbd482,0x577ebc,,"Jan 30, 2021"
15,Claimed,1777,,0xcbd482,,"Jun 23, 2017"
0,Transfer,1778,0x1dd49d,0x7e21cd,,"Apr 29, 2021"
1,Sold,1778,0xae21e3,0x1dd49d,"19.99Ξ ($43,982)","Apr 25, 2021"
2,Bid Withdrawn,1778,0x62bdc6,,"18Ξ ($40,906)","Apr 24, 2021"
3,Bid,1778,0x62bdc6,,"18Ξ ($41,746)","Apr 24, 2021"
4,Offered,1778,,,"19.99Ξ ($46,361)","Apr 24, 2021"
5,Offered,1778,,,"21.21Ξ ($35,513)","Mar 23, 2021"
6,Offered,1778,,,"23Ξ ($41,553)","Mar 20, 2021"
7,Sold,1778,0x84c920,0xae21e3,"16Ξ ($25,367)","Mar 06, 2021"
8,Offered,1778,,,"17.50Ξ ($27,228)","Mar 06, 2021"
9,Bid,1778,0xae21e3,,"16Ξ ($24,437)","Mar 06, 2021"
10,Offered,1778,,,"18Ξ ($27,658)","Mar 06, 2021"
11,Offer Withdrawn,1778,,,,"Mar 05, 2021"
12,Offered,1778,,,"17Ξ ($26,029)","Mar 05, 2021"
13,Sold,1778,gaus,0x84c920,"21Ξ ($30,946)","Mar 05, 2021"
14,Offered,1778,,,"21Ξ ($30,946)","Mar 05, 2021"
15,(Unwrap),1778,WrappedC…,gaus,,"Mar 05, 2021"
16,Sold,1778,NeonNFT,0x568cf5,"4.75Ξ ($1,636)","Oct 02, 2020"
17,(Wrap),1778,0x0f8722,WrappedC…,,"Oct 02, 2020"
18,Transfer,1778,NeonNFT,0x0f8722,,"Oct 02, 2020"
19,Offered,1778,,,"4.80Ξ ($1,656)","Oct 02, 2020"
20,(Unwrap),1778,WrappedC…,NeonNFT,,"Oct 02, 2020"
21,(Wrap),1778,0x0f8722,WrappedC…,,"Oct 02, 2020"
22,Transfer,1778,NeonNFT,0x0f8722,,"Oct 02, 2020"
23,(Unwrap),1778,WrappedC…,NeonNFT,,"Oct 02, 2020"
24,(Wrap),1778,0x5b47e9,WrappedC…,,"Oct 02, 2020"
25,Transfer,1778,KittyGr_…,0x5b47e9,,"Oct 02, 2020"
26,Transfer,1778,0x7c93e6,KittyGr_…,,"Jun 10, 2018"
27,Transfer,1778,KittyGr_…,0x7c93e6,,"Jun 10, 2018"
28,Sold,1778,Hemba,KittyGr_…,0.08Ξ ($45),"Jun 08, 2018"
