,Type,Punk,From,To,Amount,Txn
4,Claimed,5786,,0x8234be,,"Jun 23, 2017"
0,Bid Withdrawn,5787,0x8886dc,,0.20Ξ ($445),"Jun 19, 2021"
1,Bid,5787,0x8886dc,,0.20Ξ ($445),"Jun 19, 2021"
2,Transfer,5787,0x637532,0x51688c,,"Jun 01, 2019"
3,Transfer,5787,0x58164b,0x637532,,"May 08, 2019"
4,Bid,5787,Dude_Nak…,,0.12Ξ ($35),"Sep 02, 2018"
5,Bid Withdrawn,5787,Kenney,,0.14Ξ ($82),"May 25, 2018"
6,Bid,5787,Kenney,,0.14Ξ ($96),"May 02, 2018"
7,Bid,5787,jmg,,0.13Ξ ($81),"Apr 22, 2018"
8,Sold,5787,straybit…,0x58164b,2.10Ξ ($413),"Jul 30, 2017"
9,Bid,5787,0x58164b,,2.10Ξ ($413),"Jul 30, 2017"
10,Bid,5787,sov,,2Ξ ($394),"Jul 30, 2017"
11,Bid Withdrawn,5787,0x58164b,,2Ξ ($394),"Jul 30, 2017"
12,Bid,5787,0x58164b,,2Ξ ($394),"Jul 30, 2017"
13,Bid,5787,0xc352b5,,0.35Ξ ($93),"Jul 06, 2017"
14,Bid Withdrawn,5787,Hemba,,0.63Ξ ($170),"Jul 04, 2017"
15,Bid,5787,Hemba,,0.63Ξ ($170),"Jul 04, 2017"
16,Bid,5787,0xa0a59c,,0.30Ξ ($83),"Jul 03, 2017"
17,Transfer,5787,sov,straybit…,,"Jul 03, 2017"
18,Bid Withdrawn,5787,straybit…,,1Ξ ($276),"Jul 03, 2017"
19,Bid,5787,straybit…,,1Ξ ($276),"Jul 03, 2017"
20,Bid Withdrawn,5787,Hemba,,0.26Ξ ($74),"Jul 02, 2017"
21,Bid,5787,Hemba,,0.26Ξ ($76),"Jun 29, 2017"
22,Bid,5787,0xa0a59c,,0.21Ξ ($66),"Jun 28, 2017"
23,Claimed,5787,,sov,,"Jun 23, 2017"
0,Sold,5788,0x8234be,Kenney,0.25Ξ ($136),"Mar 23, 2018"
1,Bid,5788,Kenney,,0.25Ξ ($136),"Mar 23, 2018"
2,Offered,5788,,,0.50Ξ ($269),"Mar 18, 2018"
3,Offered,5788,,,"3Ξ ($3,510)","Jan 29, 2018"
4,Offered,5788,,,"1.50Ξ ($1,134)","Jan 01, 2018"
5,Offer Withdrawn,5788,,,,"Dec 15, 2017"
6,Offered,5788,,,1Ξ ($436),"Dec 10, 2017"
7,Claimed,5788,,0x8234be,,"Jun 23, 2017"
0,Offer Withdrawn,5789,,,,"Mar 15, 2021"
1,Offered,5789,,,"27Ξ ($50,129)","Feb 22, 2021"
2,Offer Withdrawn,5789,,,,"Feb 16, 2021"
3,Offered,5789,,,"8.50Ξ ($15,240)","Feb 15, 2021"
4,Claimed,5789,,0x6f4a2d,,"Jun 23, 2017"
0,Claimed,5790,,0x6f4a2d,,"Jun 23, 2017"
0,Transfer,5791,sov,sov.eth,,"Apr 25, 2021"
1,Claimed,5791,,sov,,"Jun 23, 2017"
0,Sold,5792,Korniej,0x584cdf,"9.99Ξ ($18,148)","Feb 15, 2021"
1,Offered,5792,,,"9.99Ξ ($18,288)","Feb 14, 2021"
2,Offer Withdrawn,5792,,,,"Feb 13, 2021"
3,Offered,5792,,,"9Ξ ($14,930)","Feb 05, 2021"
4,(Unwrap),5792,WrappedC…,Korniej,,"Dec 18, 2020"
5,(Wrap),5792,0x8d66f3,WrappedC…,,"Dec 05, 2020"
6,Transfer,5792,Korniej,0x8d66f3,,"Dec 05, 2020"
7,Offered,5792,,,"5.50Ξ ($2,837)","Nov 26, 2020"
8,Offer Withdrawn,5792,,,,"Oct 21, 2020"
9,Offered,5792,,,"6.80Ξ ($2,550)","Oct 19, 2020"
10,Offered,5792,,,"10Ξ ($3,679)","Oct 17, 2020"
11,(Unwrap),5792,WrappedC…,Korniej,,"Sep 27, 2020"
12,Sold,5792,coinduph…,Korniej,"3.80Ξ ($1,344)","Sep 27, 2020"
13,(Wrap),5792,0x37641f,WrappedC…,,"Sep 21, 2020"
14,Transfer,5792,coinduph…,0x37641f,,"Sep 21, 2020"
15,Sold,5792,Hemba,coinduph…,0.65Ξ ($111),"Apr 17, 2020"
16,Offered,5792,,,0.65Ξ ($170),"Feb 22, 2020"
17,Transfer,5792,0xe4d36b,Hemba,,"Jun 28, 2017"
18,Claimed,5792,,0xe4d36b,,"Jun 23, 2017"
0,Sold,5793,0xc4b57c,tonyherr…,"39.92Ξ ($104,002)","Aug 01, 2021"
1,Offered,5793,,,"39.92Ξ ($104,002)","Aug 01, 2021"
2,Offered,5793,,,"39Ξ ($101,605)","Aug 01, 2021"
3,Bid Withdrawn,5793,sasis.et…,,"39Ξ ($99,330)","Aug 01, 2021"
4,Offered,5793,,,"44.75Ξ ($113,975)","Aug 01, 2021"
5,Bid,5793,sasis.et…,,"39Ξ ($101,139)","Aug 01, 2021"
6,Bid Withdrawn,5793,sasis.et…,,"37Ξ ($95,952)","Aug 01, 2021"
7,Offered,5793,,,"42.88Ξ ($111,201)","Aug 01, 2021"
8,Bid,5793,sasis.et…,,"37Ξ ($95,501)","Aug 01, 2021"
9,Offered,5793,,,"43.55Ξ ($112,408)","Aug 01, 2021"
10,Offered,5793,,,"45Ξ ($116,150)","Aug 01, 2021"
11,Offered,5793,,,"47.95Ξ ($124,799)","Aug 01, 2021"
12,Offered,5793,,,"48Ξ ($124,747)","Aug 01, 2021"
13,Offered,5793,,,"46.50Ξ ($120,849)","Aug 01, 2021"
14,Offered,5793,,,"48Ξ ($122,349)","Jul 31, 2021"
15,Offered,5793,,,"42Ξ ($106,383)","Jul 31, 2021"
16,Offered,5793,,,"39.89Ξ ($99,268)","Jul 31, 2021"
17,Offered,5793,,,"60Ξ ($147,717)","Jul 31, 2021"
18,Offered,5793,,,"44.80Ξ ($109,394)","Jul 30, 2021"
19,Offered,5793,,,"39.55Ξ ($94,908)","Jul 30, 2021"
20,Offered,5793,,,"33.25Ξ ($77,051)","Jul 28, 2021"
21,Offered,5793,,,"34Ξ ($76,195)","Jul 26, 2021"
22,Offered,5793,,,"43Ξ ($77,491)","Jul 20, 2021"
23,Offered,5793,,,"38.50Ξ ($73,470)","Jul 16, 2021"
24,Offered,5793,,,"39Ξ ($79,397)","Jul 13, 2021"
25,Offered,5793,,,"48Ξ ($102,002)","Jun 29, 2021"
26,Offered,5793,,,"45Ξ ($112,409)","Jun 14, 2021"
27,Offer Withdrawn,5793,,,,"Jun 14, 2021"
28,Offered,5793,,,"34.98Ξ ($94,050)","Jun 06, 2021"
29,Offered,5793,,,"52Ξ ($114,799)","May 22, 2021"
30,Sold,5793,0x6f4a2d,0xc4b57c,"21Ξ ($46,298)","May 22, 2021"
31,Offered,5793,,,"21Ξ ($85,925)","May 10, 2021"
32,Offer Withdrawn,5793,,,,"Feb 13, 2021"
33,Offered,5793,,,"9.44Ξ ($16,812)","Feb 09, 2021"
34,Claimed,5793,,0x6f4a2d,,"Jun 23, 2017"
0,Transfer,5794,Wilcox,wilcox.e…,,"Apr 25, 2021"
1,Bid Withdrawn,5794,Mr_Crypt…,,"1.30Ξ ($1,843)","Jan 25, 2021"
2,Bid,5794,Mr_Crypt…,,1.30Ξ ($448),"Sep 21, 2020"
3,Bid Withdrawn,5794,AZonneve…,,0.60Ξ ($150),"Jun 02, 2020"
4,Bid,5794,AZonneve…,,0.60Ξ ($124),"May 21, 2020"
5,Transfer,5794,0x00d7c9,Wilcox,,"Sep 14, 2019"
6,Offered,5794,,,1Ξ ($269),"Jul 13, 2019"
7,Claimed,5794,,0x00d7c9,,"Jun 23, 2017"
0,Bid Withdrawn,5795,0xc6f2d8,,2.1KΞ ($6.54M),"Aug 26, 2021"
1,Bid,5795,0xc6f2d8,,2.1KΞ ($6.56M),"Aug 26, 2021"
2,Bid,5795,0xeea014,,0.10Ξ ($311),"Aug 08, 2021"
3,Offer Withdrawn,5795,,,,"Jul 23, 2021"
4,Offered,5795,,,1.56KΞ ($3.2M),"Jul 23, 2021"
5,Bid Withdrawn,5795,0x61503a,,"400Ξ ($610,580)","Mar 01, 2021"
6,Bid,5795,0x61503a,,"400Ξ ($583,184)","Feb 28, 2021"
7,Bid Withdrawn,5795,pelvis.e…,,"40Ξ ($71,455)","Feb 15, 2021"
8,Bid,5795,pelvis.e…,,"40Ξ ($73,480)","Feb 14, 2021"
9,Bid,5795,0x7760e0,,0.05Ξ ($14),"Jul 04, 2017"
10,Sold,5795,straybit…,0x6611fe,"8Ξ ($2,212)","Jul 03, 2017"
11,Bid Withdrawn,5795,0x6611fe,,"8Ξ ($2,212)","Jul 03, 2017"
12,Bid,5795,0x6611fe,,"8Ξ ($2,212)","Jul 03, 2017"
13,Offered,5795,,,"8Ξ ($2,211)","Jul 03, 2017"
14,Bid,5795,0x7760e0,,1.50Ξ ($415),"Jul 03, 2017"
15,Bid,5795,0x6611fe,,1.50Ξ ($415),"Jul 03, 2017"
16,Bid,5795,0x7760e0,,1.15Ξ ($327),"Jul 02, 2017"
17,Bid,5795,0x6611fe,,1.15Ξ ($327),"Jul 02, 2017"
18,Bid,5795,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
19,Claimed,5795,,straybit…,,"Jun 23, 2017"
0,Transfer,5796,0x723e66,cx000.et…,,"Feb 20, 2019"
1,Claimed,5796,,0x723e66,,"Jun 23, 2017"
0,Transfer,5797,0x8ac65f,0xd6ef9b,,"Jun 20, 2021"
1,Bid Withdrawn,5797,0xe32f8f,,"21.21Ξ ($30,786)","Mar 01, 2021"
2,Bid,5797,0xe32f8f,,"21.21Ξ ($30,786)","Mar 01, 2021"
3,Bid Withdrawn,5797,Dude_Nak…,,0.12Ξ ($86),"Mar 11, 2018"
4,Bid,5797,Dude_Nak…,,0.12Ξ ($87),"Mar 09, 2018"
5,Claimed,5797,,0x8ac65f,,"Jun 23, 2017"
0,Bid Withdrawn,5798,wookie.e…,,"30Ξ ($68,299)","May 23, 2021"
1,Bid,5798,wookie.e…,,"30Ξ ($72,843)","May 21, 2021"
2,Bid Withdrawn,5798,jaft.eth,,"13.27Ξ ($33,470)","Apr 16, 2021"
3,Bid,5798,jaft.eth,,"13.27Ξ ($28,160)","Apr 12, 2021"
4,Bid Withdrawn,5798,jaft.eth,,"4.27Ξ ($9,078)","Apr 12, 2021"
5,Bid,5798,jaft.eth,,"4.27Ξ ($7,903)","Mar 31, 2021"
6,Offer Withdrawn,5798,,,,"Sep 14, 2020"
7,Offered,5798,,,"89Ξ ($20,917)","May 31, 2020"
8,Bid Withdrawn,5798,natealex,,"5Ξ ($1,182)","May 30, 2020"
9,Bid,5798,natealex,,"5Ξ ($1,097)","May 30, 2020"
10,Sold,5798,0x8234be,Kenney,0.55Ξ ($384),"Mar 08, 2018"
11,Bid,5798,Kenney,,0.55Ξ ($413),"Mar 07, 2018"
12,Offered,5798,,,"3Ξ ($3,510)","Jan 29, 2018"
13,Offered,5798,,,"1.50Ξ ($1,134)","Jan 01, 2018"
14,Bid Withdrawn,5798,jmg,,0.10Ξ ($75),"Dec 26, 2017"
15,Bid,5798,jmg,,0.10Ξ ($68),"Dec 15, 2017"
16,Offer Withdrawn,5798,,,,"Dec 15, 2017"
17,Offered,5798,,,1Ξ ($684),"Dec 15, 2017"
18,Offered,5798,,,"4Ξ ($1,031)","Sep 21, 2017"
19,Bid Withdrawn,5798,0x00d7c9,,0.30Ξ ($60),"Jul 31, 2017"
20,Bid,5798,0x00d7c9,,0.30Ξ ($68),"Jul 23, 2017"
21,Bid Withdrawn,5798,0x00bd3a,,0.70Ξ ($159),"Jul 18, 2017"
22,Bid,5798,0x00bd3a,,0.70Ξ ($157),"Jul 12, 2017"
23,Bid Withdrawn,5798,0x717403,,0.05Ξ ($13),"Jul 04, 2017"
24,Bid,5798,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
25,Claimed,5798,,0x8234be,,"Jun 23, 2017"
0,Bid Withdrawn,5799,0x0f8340,,"14Ξ ($37,853)","Jun 07, 2021"
1,Transfer,5799,0x5265a8,0x8227ea,,"Jun 07, 2021"
2,Sold,5799,0x0b88fd,0x5265a8,"16.50Ξ ($45,795)","Jun 07, 2021"
3,Bid,5799,0x0f8340,,"14Ξ ($38,857)","Jun 07, 2021"
4,Offered,5799,,,"16.50Ξ ($45,984)","Jun 07, 2021"
5,Offered,5799,,,"19Ξ ($47,312)","May 28, 2021"
6,Offered,5799,,,"23.50Ξ ($81,889)","May 06, 2021"
7,Sold,5799,0xa6e2e9,0x0b88fd,"22.97Ξ ($67,519)","May 02, 2021"
8,Offered,5799,,,"22.97Ξ ($62,702)","Apr 28, 2021"
9,Offered,5799,,,"24.99Ξ ($51,541)","Apr 09, 2021"
10,Claimed,5799,,0xa6e2e9,,"Jun 23, 2017"
0,Bid Withdrawn,5800,0x4715c1,,"1Ξ ($2,329)","Jul 29, 2021"
1,Bid,5800,0x4715c1,,"1Ξ ($2,222)","Jul 27, 2021"
2,Bid,5800,Nalesnik…,,0.06Ξ ($33),"Mar 20, 2018"
3,Sold,5800,0x58164b,0x7760e0,0.05Ξ ($57),"Jan 07, 2018"
4,Bid,5800,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
5,Claimed,5800,,0x58164b,,"Jun 23, 2017"
0,Transfer,5801,0x832179,niftynau…,,"Mar 19, 2021"
1,Claimed,5801,,0x832179,,"Jun 23, 2017"
0,Sold,5802,Cyborg,0x717403,0.25Ξ ($66),"Jul 05, 2017"
1,Offered,5802,,,0.25Ξ ($76),"Jun 24, 2017"
2,Claimed,5802,,Cyborg,,"Jun 23, 2017"
0,Offered,5803,,,2.5KΞ ($7.97M),"Aug 30, 2021"
1,Offer Withdrawn,5803,,,,"Aug 25, 2021"
2,Offered,5803,,,"500Ξ ($735,505)","Mar 01, 2021"
3,Offer Withdrawn,5803,,,,"Feb 15, 2021"
4,Offered,5803,,,"15Ξ ($20,396)","Jan 29, 2021"
5,Sold,5803,MT1000,0xa66f42,"4.99Ξ ($6,785)","Jan 29, 2021"
6,Offered,5803,,,"4.99Ξ ($6,728)","Jan 28, 2021"
7,Offered,5803,,,"5.30Ξ ($6,693)","Jan 27, 2021"
8,Sold,5803,0x033ee7,MT1000,"4.33Ξ ($5,468)","Jan 27, 2021"
9,Offered,5803,,,"4.33Ξ ($5,468)","Jan 27, 2021"
10,Sold,5803,MrNFT,0x033ee7,2.85Ξ ($986),"Sep 24, 2020"
11,Offered,5803,,,2.85Ξ ($986),"Sep 24, 2020"
12,(Unwrap),5803,WrappedC…,MrNFT,,"Sep 24, 2020"
13,Sold,5803,Pranksy,MrNFT,2.19Ξ ($757),"Sep 24, 2020"
14,Sold,5803,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020"
15,(Wrap),5803,0x193847,WrappedC…,,"Sep 15, 2020"
16,Transfer,5803,Hemba,0x193847,,"Sep 15, 2020"
17,Claimed,5803,,Hemba,,"Jun 23, 2017"
0,Bid,5804,0x1e629f,,0.06Ξ ($96),"Mar 03, 2021"
1,Offer Withdrawn,5804,,,,"Feb 24, 2021"
2,Offered,5804,,,"1KΞ ($286,140)","Jun 27, 2017"
3,Bid,5804,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
4,Claimed,5804,,ddaavvee,,"Jun 23, 2017"
0,Claimed,5805,,ddaavvee,,"Jun 23, 2017"
0,Claimed,5806,,ddaavvee,,"Jun 23, 2017"
0,Sold,5807,0x068b74,0x030d7a,"68.69Ξ ($229,545)","Aug 23, 2021"
1,Offered,5807,,,"68.69Ξ ($222,851)","Aug 21, 2021"
2,Offered,5807,,,"105.50Ξ ($330,499)","Aug 10, 2021"
3,Offered,5807,,,"105.50Ξ ($330,499)","Aug 10, 2021"
4,Transfer,5807,0x4b47bd,0x068b74,,"Mar 04, 2021"
5,Sold,5807,0x023ef7,0x4b47bd,"22.30Ξ ($35,004)","Mar 04, 2021"
6,Bid,5807,0x4b47bd,,"22.30Ξ ($35,983)","Mar 04, 2021"
7,Bid Withdrawn,5807,sexpunks…,,"19.25Ξ ($31,165)","Mar 03, 2021"
8,Bid,5807,sexpunks…,,"19.25Ξ ($31,165)","Mar 03, 2021"
9,Offered,5807,,,"22.30Ξ ($36,248)","Mar 03, 2021"
10,Offered,5807,,,"22.30Ξ ($36,248)","Mar 03, 2021"
11,Bid Withdrawn,5807,wookie.e…,,"19Ξ ($29,826)","Mar 02, 2021"
12,Bid,5807,wookie.e…,,"19Ξ ($29,608)","Mar 02, 2021"
13,Offered,5807,,,"22.98Ξ ($35,326)","Mar 01, 2021"
14,Bid,5807,0x05c31f,,"18Ξ ($25,481)","Feb 28, 2021"
15,Offered,5807,,,"24Ξ ($37,554)","Feb 23, 2021"
16,Sold,5807,0xa6e2e9,0x023ef7,"22.50Ξ ($35,207)","Feb 23, 2021"
17,Offered,5807,,,"22.50Ξ ($34,637)","Feb 23, 2021"
18,Claimed,5807,,0xa6e2e9,,"Jun 23, 2017"
0,Sold,5808,0x71710e,Kenney,0.27Ξ ($283),"Jan 26, 2018"
1,Offered,5808,,,0.27Ξ ($203),"Dec 26, 2017"
2,Claimed,5808,,0x71710e,,"Jun 23, 2017"
0,Transfer,5809,0x449e0b,0xe6030d,,"Aug 28, 2021"
1,Sold,5809,0x087173,0x449e0b,"79Ξ ($263,738)","Aug 24, 2021"
2,Offered,5809,,,"79Ξ ($263,465)","Aug 23, 2021"
3,Sold,5809,0xeb6599,0x087173,"57Ξ ($191,106)","Aug 23, 2021"
4,Offered,5809,,,"57Ξ ($187,816)","Aug 14, 2021"
5,Offered,5809,,,"65Ξ ($174,823)","Aug 04, 2021"
6,Offered,5809,,,"55Ξ ($134,441)","Jul 31, 2021"
7,Transfer,5809,MrTpunks,0xeb6599,,"Jul 05, 2021"
8,Sold,5809,Korniej,MrTpunks,"23Ξ ($43,750)","Feb 18, 2021"
9,Offered,5809,,,"23Ξ ($41,782)","Feb 15, 2021"
10,Bid Withdrawn,5809,0xc71f4f,,"10Ξ ($18,187)","Feb 15, 2021"
11,Bid,5809,0xc71f4f,,"10Ξ ($18,345)","Feb 15, 2021"
12,Offered,5809,,,"16.50Ξ ($30,020)","Feb 14, 2021"
13,Offered,5809,,,"17Ξ ($21,548)","Jan 27, 2021"
14,Offer Withdrawn,5809,,,,"Jan 27, 2021"
15,Offered,5809,,,"13Ξ ($17,341)","Jan 24, 2021"
16,Offer Withdrawn,5809,,,,"Dec 26, 2020"
17,Offered,5809,,,"9Ξ ($4,921)","Nov 28, 2020"
18,Offer Withdrawn,5809,,,,"Oct 21, 2020"
19,Offered,5809,,,"9.90Ξ ($3,703)","Oct 19, 2020"
20,Offered,5809,,,"15Ξ ($5,518)","Oct 17, 2020"
21,Offer Withdrawn,5809,,,,"Oct 15, 2020"
22,Bid Withdrawn,5809,PM_disco…,,"7Ξ ($2,637)","Oct 14, 2020"
23,Offered,5809,,,"11Ξ ($4,144)","Oct 14, 2020"
24,Offer Withdrawn,5809,,,,"Oct 14, 2020"
25,Bid,5809,PM_disco…,,"7Ξ ($2,629)","Oct 14, 2020"
26,Offered,5809,,,"8.90Ξ ($3,343)","Oct 14, 2020"
27,Bid Withdrawn,5809,Michel_M…,,"6Ξ ($2,241)","Oct 11, 2020"
28,Bid,5809,Michel_M…,,"6Ξ ($2,237)","Oct 11, 2020"
29,(Unwrap),5809,WrappedC…,Korniej,,"Sep 27, 2020"
30,Sold,5809,coinduph…,Korniej,"7.77Ξ ($2,680)","Sep 25, 2020"
31,(Wrap),5809,0x37641f,WrappedC…,,"Sep 20, 2020"
32,Transfer,5809,coinduph…,0x37641f,,"Sep 20, 2020"
33,Offer Withdrawn,5809,,,,"Mar 28, 2019"
34,Offered,5809,,,1Ξ ($203),"Oct 27, 2018"
35,Sold,5809,Hemba,coinduph…,0.25Ξ ($151),"Apr 21, 2018"
36,Bid Withdrawn,5809,Dude_Nak…,,0.15Ξ ($57),"Apr 04, 2018"
37,Offered,5809,,,0.25Ξ ($104),"Apr 03, 2018"
38,Bid,5809,Dude_Nak…,,0.15Ξ ($58),"Apr 02, 2018"
39,Offered,5809,,,0.38Ξ ($486),"Jan 15, 2018"
40,Offered,5809,,,0.33Ξ ($422),"Jan 15, 2018"
41,Claimed,5809,,Hemba,,"Jun 23, 2017"
0,Transfer,5810,sov,sov.eth,,"Apr 25, 2021"
1,Sold,5810,Hemba,sov,2Ξ ($415),"May 27, 2020"
2,Offered,5810,,,2Ξ ($409),"May 26, 2020"
3,Bid,5810,sov,,1Ξ ($204),"May 25, 2020"
4,Bid Withdrawn,5810,sov,,0.65Ξ ($133),"May 25, 2020"
5,Bid,5810,sov,,0.65Ξ ($129),"May 15, 2020"
6,Claimed,5810,,Hemba,,"Jun 23, 2017"
0,Offered,5811,,,"208.88Ξ ($677,960)","Aug 28, 2021"
1,Offered,5811,,,"179Ξ ($581,036)","Aug 28, 2021"
2,Offered,5811,,,"149Ξ ($496,678)","Aug 23, 2021"
3,Offered,5811,,,"99Ξ ($273,563)","Aug 06, 2021"
4,Offered,5811,,,"70Ξ ($136,767)","Feb 21, 2021"
5,Offered,5811,,,"50Ξ ($88,666)","Feb 13, 2021"
6,Offered,5811,,,"20Ξ ($26,794)","Jan 28, 2021"
7,Offered,5811,,,"14Ξ ($16,914)","Jan 16, 2021"
8,Offered,5811,,,"9.75Ξ ($10,726)","Jan 13, 2021"
9,Sold,5811,0x2fdacd,CPyrc,"5Ξ ($5,514)","Jan 13, 2021"
10,Bid,5811,CPyrc,,"5Ξ ($5,368)","Jan 13, 2021"
11,Claimed,5811,,0x2fdacd,,"Jun 23, 2017"
0,Sold,5812,ryley-to…,0x97fdf6,"16.40Ξ ($44,552)","May 27, 2021"
1,Bid Withdrawn,5812,0x97fdf6,,"15Ξ ($40,748)","May 27, 2021"
2,Bid,5812,0x97fdf6,,"15Ξ ($41,169)","May 27, 2021"
3,Offered,5812,,,"16.40Ξ ($46,393)","May 27, 2021"
4,(Unwrap),5812,WrappedC…,ryley-to…,,"May 27, 2021"
5,(Wrap),5812,0xaacff5,WrappedC…,,"May 08, 2021"
6,Transfer,5812,0x3be89b,0xaacff5,,"May 08, 2021"
7,Offered,5812,,,"23.50Ξ ($81,676)","May 07, 2021"
8,Offered,5812,,,"30Ξ ($100,139)","May 05, 2021"
9,Transfer,5812,0x48db19,0x3be89b,,"May 02, 2021"
10,Claimed,5812,,0x48db19,,"Jun 23, 2017"
0,Claimed,5813,,0x51ec89,,"Jun 23, 2017"
0,Sold,5814,0xdc25e8,colether…,"33Ξ ($77,317)","Jul 26, 2021"
1,Bid Withdrawn,5814,colether…,,"28Ξ ($65,603)","Jul 26, 2021"
2,Bid,5814,colether…,,"28Ξ ($61,167)","Jul 25, 2021"
3,Bid Withdrawn,5814,luggis.e…,,"26Ξ ($48,522)","Jul 17, 2021"
4,Offered,5814,,,"33Ξ ($64,271)","Jul 16, 2021"
5,Bid,5814,luggis.e…,,"26Ξ ($53,041)","Jul 12, 2021"
6,Bid,5814,0x023ef7,,"22Ξ ($44,917)","Jul 12, 2021"
7,Offered,5814,,,"29.95Ξ ($74,545)","Jun 10, 2021"
8,Transfer,5814,0x78b58e,0xdc25e8,,"Jun 02, 2021"
9,Offered,5814,,,"32Ξ ($88,184)","May 27, 2021"
10,Offer Withdrawn,5814,,,,"May 11, 2021"
11,Offered,5814,,,"33Ξ ($98,034)","May 02, 2021"
12,Sold,5814,tommyk.e…,0x78b58e,"24.89Ξ ($72,606)","May 01, 2021"
13,Offered,5814,,,"24.89Ξ ($72,606)","May 01, 2021"
14,Bid Withdrawn,5814,0xd2c1a0,,"26.50Ξ ($72,063)","Apr 28, 2021"
15,Bid,5814,0xd2c1a0,,"26.50Ξ ($69,826)","Apr 27, 2021"
16,Offered,5814,,,"35Ξ ($72,346)","Apr 08, 2021"
17,Bid Withdrawn,5814,coys.eth,,"17Ξ ($30,702)","Mar 31, 2021"
18,Sold,5814,0xa3cb30,tommyk.e…,"19Ξ ($34,875)","Mar 31, 2021"
19,Bid,5814,coys.eth,,"17Ξ ($31,463)","Mar 31, 2021"
20,Offered,5814,,,"19Ξ ($35,210)","Mar 30, 2021"
21,Bid,5814,pablopun…,,"15Ξ ($27,653)","Mar 30, 2021"
22,Bid,5814,0x62bdc6,,"14.10Ξ ($25,994)","Mar 30, 2021"
23,Bid,5814,0x8bb4f3,,"12Ξ ($22,123)","Mar 30, 2021"
24,Bid Withdrawn,5814,jmg,,0.15Ξ ($19),"Jan 01, 2020"
25,Bid,5814,jmg,,0.15Ξ ($40),"Jun 19, 2019"
26,Transfer,5814,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
27,Claimed,5814,,0x00bd9f,,"Jun 23, 2017"
0,Sold,5815,0x8bb4f3,0x6a0ed3,"8Ξ ($13,893)","Feb 09, 2021"
1,Bid Withdrawn,5815,0xd3e2e7,,"6.20Ξ ($10,735)","Feb 09, 2021"
2,Offered,5815,,,"8Ξ ($13,888)","Feb 09, 2021"
3,Offered,5815,,,"8.25Ξ ($14,220)","Feb 08, 2021"
4,Bid,5815,0xd3e2e7,,"6.20Ξ ($10,628)","Feb 08, 2021"
5,Offered,5815,,,"8.50Ξ ($14,605)","Feb 08, 2021"
6,Offered,5815,,,"7.50Ξ ($12,202)","Feb 07, 2021"
7,Offer Withdrawn,5815,,,,"Feb 06, 2021"
8,Offered,5815,,,"7.40Ξ ($12,439)","Feb 06, 2021"
9,Offered,5815,,,"8Ξ ($13,576)","Feb 06, 2021"
10,Offer Withdrawn,5815,,,,"Feb 06, 2021"
11,Offered,5815,,,"8Ξ ($13,322)","Feb 05, 2021"
12,Offer Withdrawn,5815,,,,"Feb 05, 2021"
13,Offered,5815,,,"7.25Ξ ($11,919)","Feb 04, 2021"
14,Offered,5815,,,"7.65Ξ ($12,481)","Feb 03, 2021"
15,Offered,5815,,,"8.50Ξ ($13,204)","Feb 03, 2021"
16,Sold,5815,Pranksy,0x8bb4f3,"4.60Ξ ($5,386)","Jan 22, 2021"
17,Bid Withdrawn,5815,0x8bb4f3,,"4.60Ξ ($5,386)","Jan 22, 2021"
18,Bid,5815,0x8bb4f3,,"4.60Ξ ($5,386)","Jan 22, 2021"
19,Offered,5815,,,"4.60Ξ ($5,386)","Jan 22, 2021"
20,Offered,5815,,,"4.99Ξ ($6,269)","Jan 20, 2021"
21,Offered,5815,,,"5.50Ξ ($7,855)","Jan 19, 2021"
22,Transfer,5815,0xf1b658,Pranksy,,"Jan 19, 2021"
23,Offered,5815,,,"4.50Ξ ($5,561)","Jan 18, 2021"
24,Offer Withdrawn,5815,,,,"Jan 18, 2021"
25,Offered,5815,,,"4.25Ξ ($5,186)","Jan 17, 2021"
26,Offered,5815,,,"4.50Ξ ($5,490)","Jan 17, 2021"
27,Offered,5815,,,"4.95Ξ ($6,130)","Jan 16, 2021"
28,Offer Withdrawn,5815,,,,"Jan 16, 2021"
29,Offered,5815,,,"5.30Ξ ($6,199)","Jan 15, 2021"
30,Offered,5815,,,"4.99Ξ ($6,069)","Jan 15, 2021"
31,Offered,5815,,,"5.99Ξ ($7,138)","Jan 14, 2021"
32,Transfer,5815,comicdao…,0xf1b658,,"Jan 14, 2021"
33,Sold,5815,0x2fdacd,comicdao…,"4.26Ξ ($5,224)","Jan 14, 2021"
34,Bid,5815,comicdao…,,"4.26Ξ ($5,224)","Jan 14, 2021"
35,Bid,5815,Deeze,,"4.25Ξ ($5,212)","Jan 14, 2021"
36,Bid,5815,comicdao…,,"4.11Ξ ($5,040)","Jan 14, 2021"
37,Bid,5815,Deeze,,"4.10Ξ ($5,028)","Jan 14, 2021"
38,Bid,5815,comicdao…,,"4Ξ ($4,906)","Jan 14, 2021"
39,Bid,5815,0x12c9c4,,"3.10Ξ ($3,802)","Jan 14, 2021"
