,Type,Punk,From,To,Amount,Txn
39,Bid,883,0x717403,,0.06Ξ ($15),"Jun 26, 2017"
40,Bid,883,0x9be1c7,,0.06Ξ ($15),"Jun 26, 2017"
41,Bid,883,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
42,Claimed,883,,0xc352b5,,"Jun 23, 2017"
0,Claimed,884,,0xc352b5,,"Jun 23, 2017"
0,Transfer,885,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,885,,0xc352b5,,"Jun 23, 2017"
0,Sold,886,0x471ccd,0xcfc8e0,"41.99Ξ ($117,084)","Aug 05, 2021"
1,Offered,886,,,"41.99Ξ ($109,128)","Aug 01, 2021"
2,Sold,886,skidblad…,0x471ccd,"37.51Ξ ($97,485)","Aug 01, 2021"
3,Offered,886,,,"37.51Ξ ($70,039)","Jul 17, 2021"
4,Offer Withdrawn,886,,,,"Jul 17, 2021"
5,Bid Withdrawn,886,zonted,,"15.20Ξ ($43,082)","Jun 03, 2021"
6,Offered,886,,,"24Ξ ($62,837)","Jun 02, 2021"
7,Sold,886,0x05e709,skidblad…,"15.48Ξ ($40,800)","Jun 02, 2021"
8,Bid,886,zonted,,"15.20Ξ ($41,228)","Jun 01, 2021"
9,Offered,886,,,"15.48Ξ ($41,987)","Jun 01, 2021"
10,Offered,886,,,"15.99Ξ ($37,756)","May 30, 2021"
11,Offered,886,,,"16.48Ξ ($38,251)","May 29, 2021"
12,Offered,886,,,"17.99Ξ ($43,446)","May 29, 2021"
13,Sold,886,0x87d70a,0x05e709,"15.20Ξ ($36,708)","May 29, 2021"
14,Offered,886,,,"15.20Ξ ($36,406)","May 29, 2021"
15,Offered,886,,,"188Ξ ($317,628)","Mar 23, 2021"
16,Offered,886,,,"25.88Ξ ($43,803)","Mar 23, 2021"
17,Offered,886,,,"29.99Ξ ($53,545)","Mar 22, 2021"
18,Bid Withdrawn,886,0x51636d,,"22.75Ξ ($41,610)","Mar 18, 2021"
19,Offered,886,,,"128Ξ ($241,795)","Mar 13, 2021"
20,Sold,886,0x4cc53c,0x87d70a,"23.99Ξ ($44,705)","Mar 13, 2021"
21,Offered,886,,,"23.99Ξ ($43,281)","Mar 11, 2021"
22,Bid,886,0x51636d,,"22.75Ξ ($41,096)","Mar 11, 2021"
23,Bid,886,0x51636d,,"20.50Ξ ($37,381)","Mar 09, 2021"
24,Offered,886,,,"24.90Ξ ($43,217)","Mar 08, 2021"
25,Transfer,886,0x2cbee4,0x4cc53c,,"Mar 06, 2021"
26,Transfer,886,0x35388c,0x2cbee4,,"Mar 04, 2021"
27,Transfer,886,0xc352b5,0x35388c,,"Feb 04, 2021"
28,Claimed,886,,0xc352b5,,"Jun 23, 2017"
0,Transfer,887,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,887,,0xc352b5,,"Jun 23, 2017"
0,Offered,888,,,888.80Ξ ($2.91M),"Aug 29, 2021"
1,Offered,888,,0x8aa25e,888.80Ξ ($2.87M),"Aug 28, 2021"
2,Bid Withdrawn,888,0x8aa25e,,888.80Ξ ($2.87M),"Aug 28, 2021"
3,Bid,888,0x8aa25e,,888.80Ξ ($2.87M),"Aug 28, 2021"
4,(Unwrap),888,WrappedC…,0xe34bde,,"Aug 28, 2021"
5,Bid Withdrawn,888,0xf15968,,"28.89Ξ ($45,285)","Mar 02, 2021"
6,Bid,888,0xf15968,,"28.89Ξ ($49,068)","Feb 24, 2021"
7,(Wrap),888,0xfd9065,WrappedC…,,"Feb 04, 2021"
8,Transfer,888,0xe34bde,0xfd9065,,"Feb 04, 2021"
9,Transfer,888,0xc352b5,0xe34bde,,"Feb 04, 2021"
10,Bid Withdrawn,888,robers,,"3Ξ ($2,237)","Dec 31, 2020"
11,Bid,888,robers,,"3Ξ ($1,884)","Dec 25, 2020"
12,Bid,888,0x274a8b,,0.50Ξ ($185),"Sep 12, 2020"
13,Bid Withdrawn,888,Slush,,0.06Ξ ($83),"Jan 13, 2018"
14,Bid,888,Slush,,0.06Ξ ($45),"Dec 26, 2017"
15,Bid Withdrawn,888,0x43b89f,,0.10Ξ ($31),"Oct 18, 2017"
16,Bid,888,0x43b89f,,0.10Ξ ($38),"Aug 30, 2017"
17,Claimed,888,,0xc352b5,,"Jun 23, 2017"
0,Transfer,889,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,889,,0xc352b5,,"Jun 23, 2017"
0,Transfer,890,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Bid Withdrawn,890,Binksy,,1Ξ ($346),"Sep 25, 2020"
2,Bid,890,Binksy,,1Ξ ($347),"Sep 25, 2020"
3,Bid,890,0x347976,,0.20Ξ ($132),"Apr 26, 2018"
4,Claimed,890,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,891,0xeae448,,"150Ξ ($499,280)","Aug 23, 2021"
1,Sold,891,0x0e9aed,0xe20388,"199.99Ξ ($665,673)","Aug 23, 2021"
2,Bid,891,0xeae448,,"150Ξ ($497,888)","Aug 23, 2021"
3,Offered,891,,,"199.99Ξ ($663,817)","Aug 23, 2021"
4,Bid Withdrawn,891,0x440631,,"122.50Ξ ($366,983)","Aug 08, 2021"
5,Bid,891,0x440631,,"122.50Ξ ($380,767)","Aug 08, 2021"
6,Bid Withdrawn,891,0x440631,,"125Ξ ($388,466)","Aug 08, 2021"
7,Offered,891,,,"159.99Ξ ($499,652)","Aug 07, 2021"
8,Bid,891,0x440631,,"125Ξ ($383,091)","Aug 07, 2021"
9,Offered,891,,,"169.99Ξ ($489,433)","Aug 06, 2021"
10,Offered,891,,,"149.99Ξ ($423,879)","Aug 05, 2021"
11,Sold,891,0xf3016b,0x0e9aed,"110Ξ ($307,722)","Aug 05, 2021"
12,Offered,891,,,"110Ξ ($307,722)","Aug 05, 2021"
13,Offered,891,,,"115Ξ ($320,664)","Aug 05, 2021"
14,Offered,891,,,"107.97Ξ ($292,980)","Aug 04, 2021"
15,Offered,891,,,"104.96Ξ ($265,219)","Aug 04, 2021"
16,Offered,891,,,"98.89Ξ ($251,867)","Aug 02, 2021"
17,Offered,891,,,"106.95Ξ ($271,787)","Aug 02, 2021"
18,Offered,891,,,"113.96Ξ ($302,830)","Aug 01, 2021"
19,Offered,891,,,"118.97Ξ ($308,525)","Aug 01, 2021"
20,Offered,891,,,"109.96Ξ ($286,032)","Aug 01, 2021"
21,Offered,891,,,"104.96Ξ ($275,211)","Aug 01, 2021"
22,Offered,891,,,"94.96Ξ ($240,527)","Jul 31, 2021"
23,Offered,891,,,"89.96Ξ ($220,104)","Jul 31, 2021"
24,Offered,891,,,"84.97Ξ ($209,410)","Jul 31, 2021"
25,Bid Withdrawn,891,tchen.et…,,"50Ξ ($123,369)","Jul 31, 2021"
26,Bid,891,tchen.et…,,"50Ξ ($123,143)","Jul 31, 2021"
27,Offered,891,,,"71.97Ξ ($177,251)","Jul 31, 2021"
28,Offered,891,,,"69.95Ξ ($172,213)","Jul 31, 2021"
29,Offered,891,,,"62.96Ξ ($147,756)","Jul 30, 2021"
30,Offered,891,,,"59.98Ξ ($119,567)","Jul 13, 2021"
31,Offered,891,,,"57.98Ξ ($116,786)","Jul 13, 2021"
32,Offered,891,,,"55.98Ξ ($119,475)","Jul 12, 2021"
33,Offered,891,,,"57.98Ξ ($137,098)","Jul 04, 2021"
34,Offered,891,,,"54.98Ξ ($97,082)","Jun 26, 2021"
35,Offered,891,,,"44.89Ξ ($90,755)","Jun 24, 2021"
36,Offered,891,,,"46.89Ξ ($121,717)","Jun 15, 2021"
37,Offered,891,,,"47.89Ξ ($109,523)","Jun 12, 2021"
38,Bid Withdrawn,891,anonymou…,,"40.40Ξ ($97,399)","Jun 11, 2021"
39,Bid,891,anonymou…,,"40.40Ξ ($96,962)","Jun 11, 2021"
40,Offered,891,,,"48.89Ξ ($121,694)","May 28, 2021"
41,Offered,891,,,"50.88Ξ ($140,045)","May 27, 2021"
42,Bid Withdrawn,891,anonymou…,,"40Ξ ($111,691)","May 27, 2021"
43,Bid,891,anonymou…,,"40Ξ ($112,858)","May 27, 2021"
44,Offered,891,,,"54.76Ξ ($126,309)","May 22, 2021"
45,Offered,891,,,"58.79Ξ ($243,002)","May 12, 2021"
46,Offered,891,,,"64.78Ξ ($263,706)","May 10, 2021"
47,Offered,891,,,"66.88Ξ ($261,504)","May 09, 2021"
48,Offered,891,,,"69.88Ξ ($271,058)","May 08, 2021"
49,Offered,891,,,"74.99Ξ ($253,202)","May 04, 2021"
50,Offer Withdrawn,891,,,,"May 03, 2021"
51,Offered,891,,,"69.99Ξ ($206,540)","May 02, 2021"
52,Offered,891,,,"64.79Ξ ($147,202)","Apr 24, 2021"
53,Offered,891,,,"66.99Ξ ($155,387)","Apr 23, 2021"
54,Offered,891,,,"69.99Ξ ($171,210)","Apr 16, 2021"
55,Offered,891,,,"74.50Ξ ($185,388)","Apr 15, 2021"
56,Sold,891,0xfeeb2d,0xf3016b,"59Ξ ($146,817)","Apr 15, 2021"
57,Bid,891,0xf3016b,,"59Ξ ($147,024)","Apr 15, 2021"
58,Transfer,891,0xc352b5,0xfeeb2d,,"Apr 12, 2021"
59,Claimed,891,,0xc352b5,,"Jun 23, 2017"
0,Transfer,892,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,892,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,893,Pranksy,,"6Ξ ($8,430)","Feb 02, 2021"
1,Bid,893,Pranksy,,"6Ξ ($7,967)","Feb 01, 2021"
2,Claimed,893,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,894,Pranksy,,"6Ξ ($8,430)","Feb 02, 2021"
1,Bid,894,Pranksy,,"6Ξ ($7,967)","Feb 01, 2021"
2,Claimed,894,,0xc352b5,,"Jun 23, 2017"
0,Transfer,895,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,895,,0xc352b5,,"Jun 23, 2017"
0,Claimed,896,,0xc352b5,,"Jun 23, 2017"
0,(Unwrap),897,WrappedC…,0x188408,,"May 21, 2021"
1,(Wrap),897,0x6d6d0a,WrappedC…,,"May 21, 2021"
2,Transfer,897,0xca04e9,0x6d6d0a,,"May 21, 2021"
3,Transfer,897,0xb88f61,0xca04e9,,"May 21, 2021"
4,Transfer,897,0xc352b5,0xb88f61,,"Feb 05, 2021"
5,Claimed,897,,0xc352b5,,"Jun 23, 2017"
0,Offered,898,,,"300Ξ ($919,872)","Aug 07, 2021"
1,Sold,898,Pranksy,WuTangCl…,"22.22Ξ ($43,172)","Feb 21, 2021"
2,Offered,898,,,"22.22Ξ ($42,539)","Feb 19, 2021"
3,Offered,898,,,"29.99Ξ ($57,015)","Feb 18, 2021"
4,Transfer,898,0xc352b5,Pranksy,,"Feb 18, 2021"
5,Bid Withdrawn,898,Pranksy,,0.50Ξ ($65),"Jan 02, 2020"
6,Bid,898,Pranksy,,0.50Ξ ($66),"Jan 01, 2020"
7,Bid,898,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
8,Claimed,898,,0xc352b5,,"Jun 23, 2017"
0,Transfer,899,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,899,,0xc352b5,,"Jun 23, 2017"
0,(Wrap),900,0xfd9065,WrappedC…,,"Feb 04, 2021"
1,Transfer,900,0xe34bde,0xfd9065,,"Feb 04, 2021"
2,Transfer,900,0xc352b5,0xe34bde,,"Feb 04, 2021"
3,Claimed,900,,0xc352b5,,"Jun 23, 2017"
0,Claimed,901,,0xc352b5,,"Jun 23, 2017"
0,Transfer,902,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Bid Withdrawn,902,0x408e68,,0.20Ξ ($266),"Feb 01, 2021"
2,Bid,902,0x408e68,,0.20Ξ ($261),"Jan 29, 2021"
3,Claimed,902,,0xc352b5,,"Jun 23, 2017"
0,Transfer,903,0x5ea968,gary.vee…,,"Aug 13, 2021"
1,Transfer,903,DANNY,0x5ea968,,"Feb 18, 2021"
2,Transfer,903,0xc352b5,DANNY,,"Feb 18, 2021"
3,Bid Withdrawn,903,0x8d0c3b,,0.07Ξ ($97),"Feb 02, 2021"
4,Bid,903,0x8d0c3b,,0.07Ξ ($95),"Jan 26, 2021"
5,Bid Withdrawn,903,0x717403,,0.05Ξ ($15),"Jun 29, 2017"
6,Bid,903,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
7,Claimed,903,,0xc352b5,,"Jun 23, 2017"
0,Claimed,904,,0xc352b5,,"Jun 23, 2017"
0,Transfer,905,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,905,,0xc352b5,,"Jun 23, 2017"
0,Transfer,906,0xdbed69…,Rational…,,"Dec 31, 2019"
1,Sold,906,0x677b43,0xdbed69…,0.65Ξ ($141),"Aug 11, 2019"
2,Offered,906,,,0.65Ξ ($124),"Jul 11, 2017"
3,Sold,906,0xc352b5,0x677b43,0.40Ξ ($76),"Jul 11, 2017"
4,Offered,906,,,0.40Ξ ($122),"Jun 24, 2017"
5,Claimed,906,,0xc352b5,,"Jun 23, 2017"
0,Offered,907,,,"155Ξ ($579,822)","Sep 03, 2021"
1,Offer Withdrawn,907,,,,"Aug 27, 2021"
2,Offered,907,,,"134Ξ ($423,712)","Aug 27, 2021"
3,Offered,907,,,"124Ξ ($385,877)","Aug 27, 2021"
4,Sold,907,0xb70c1a,Novo311,"68.98Ξ ($230,989)","Aug 23, 2021"
5,Offered,907,,,"68.98Ξ ($231,272)","Aug 23, 2021"
6,Offered,907,,,"64.98Ξ ($212,443)","Aug 15, 2021"
7,Offered,907,,,"65.98Ξ ($209,543)","Aug 11, 2021"
8,Offered,907,,,"62.98Ξ ($198,430)","Aug 11, 2021"
9,Offered,907,,,"58.98Ξ ($173,356)","Aug 09, 2021"
10,Offered,907,,,"66.98Ξ ($194,933)","Aug 06, 2021"
11,Offered,907,,,"64.98Ξ ($181,116)","Aug 06, 2021"
12,Offered,907,,,"69.98Ξ ($193,373)","Aug 06, 2021"
13,Offered,907,,,"64.98Ξ ($179,499)","Aug 06, 2021"
14,Offered,907,,,"61.98Ξ ($174,140)","Aug 05, 2021"
15,Offered,907,,,"57Ξ ($145,045)","Aug 02, 2021"
16,Offered,907,,,"53.35Ξ ($135,757)","Aug 02, 2021"
17,Offered,907,,,"51.15Ξ ($133,053)","Aug 01, 2021"
18,Sold,907,pokercoa…,0xb70c1a,"39.98Ξ ($103,998)","Aug 01, 2021"
19,Offered,907,,,"39.98Ξ ($102,541)","Aug 01, 2021"
20,Offered,907,,,"41.99Ξ ($107,030)","Aug 01, 2021"
21,Sold,907,anonymou…,pokercoa…,"36.51Ξ ($93,061)","Aug 01, 2021"
22,Offered,907,,,"36.51Ξ ($92,428)","Jul 31, 2021"
23,Offered,907,,,"38.50Ξ ($94,652)","Jul 31, 2021"
24,Offered,907,,,"35Ξ ($85,466)","Jul 30, 2021"
25,Bid Withdrawn,907,0xb70c1a,,"24Ξ ($58,099)","Jul 30, 2021"
26,Offer Withdrawn,907,,,,"Jul 30, 2021"
27,Offered,907,,,"27Ξ ($63,196)","Jul 30, 2021"
28,Bid,907,0xb70c1a,,"24Ξ ($57,593)","Jul 30, 2021"
29,Offered,907,,,"27.99Ξ ($65,002)","Jul 29, 2021"
30,Offered,907,,,"28.75Ξ ($66,465)","Jul 29, 2021"
31,Offered,907,,,"29.99Ξ ($69,331)","Jul 29, 2021"
32,Offered,907,,,"32Ξ ($73,902)","Jul 28, 2021"
33,Offered,907,,,"36.50Ξ ($78,893)","Jul 25, 2021"
34,Offer Withdrawn,907,,,,"Jul 24, 2021"
35,Offered,907,,,"29Ξ ($62,167)","Jul 24, 2021"
36,Offered,907,,,"32Ξ ($66,223)","Jul 23, 2021"
37,Offered,907,,,"36.50Ξ ($73,333)","Jul 23, 2021"
38,Offered,907,,,"37Ξ ($73,683)","Jul 22, 2021"
39,Offered,907,,,"37.50Ξ ($66,898)","Jul 20, 2021"
40,Offer Withdrawn,907,,,,"Jul 12, 2021"
41,Offered,907,,,"40Ξ ($84,545)","Jul 09, 2021"
42,Offered,907,,,"36.50Ξ ($86,398)","Jul 07, 2021"
43,Offered,907,,,"37Ξ ($82,153)","Jul 05, 2021"
44,Offered,907,,,"37.75Ξ ($87,461)","Jul 04, 2021"
45,Offered,907,,,"39.50Ξ ($87,867)","Jul 03, 2021"
46,Offered,907,,,"49.75Ξ ($105,749)","Jun 28, 2021"
47,Offer Withdrawn,907,,,,"May 05, 2021"
48,Offered,907,,,"42.42Ξ ($142,315)","May 05, 2021"
49,Offered,907,,,"45.50Ξ ($154,502)","May 04, 2021"
50,Offered,907,,,"54Ξ ($169,700)","May 03, 2021"
51,Offered,907,,,"58.50Ξ ($173,141)","May 02, 2021"
52,Sold,907,0x0b88fd,anonymou…,"36.50Ξ ($83,092)","Apr 24, 2021"
53,Offered,907,,,"36.50Ξ ($83,092)","Apr 24, 2021"
54,Transfer,907,0x6611fe,0x0b88fd,,"Apr 23, 2021"
55,Sold,907,0xc352b5,0x6611fe,0.25Ξ ($312),"Jan 10, 2018"
56,Bid,907,0x6611fe,,0.25Ξ ($66),"Jul 05, 2017"
57,Claimed,907,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,908,0xa31909,,"5Ξ ($7,650)","Mar 06, 2021"
1,Bid,908,0xa31909,,"5Ξ ($7,654)","Mar 06, 2021"
2,Claimed,908,,0xc352b5,,"Jun 23, 2017"
0,Transfer,909,artofthe…,0x7c5539,,"Aug 14, 2021"
1,Offer Withdrawn,909,,,,"Aug 14, 2021"
2,Offered,909,,,909Ξ ($1.58M),"Mar 12, 2021"
3,Transfer,909,0x2cbee4,artofthe…,,"Mar 07, 2021"
4,Transfer,909,0x35388c,0x2cbee4,,"Mar 04, 2021"
5,Transfer,909,0xc352b5,0x35388c,,"Feb 04, 2021"
6,Claimed,909,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,910,0xb699f0,,0.04Ξ ($65),"Feb 25, 2021"
1,Bid,910,0xb699f0,,0.04Ξ ($63),"Feb 24, 2021"
2,Bid,910,0x455464,,0.02Ξ ($39),"Feb 21, 2021"
3,Bid,910,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
4,Transfer,910,0xc352b5,0x8980da,,"Jul 16, 2019"
5,Claimed,910,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,911,0x254459,,"28Ξ ($97,570)","May 06, 2021"
1,Bid,911,0x254459,,"28Ξ ($96,270)","May 04, 2021"
2,Transfer,911,0xc352b5,0xb88f61,,"Feb 05, 2021"
3,Claimed,911,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,912,Pranksy,,0.50Ξ ($65),"Jan 02, 2020"
1,Bid,912,Pranksy,,0.50Ξ ($66),"Jan 01, 2020"
2,Bid,912,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
3,Claimed,912,,0xc352b5,,"Jun 23, 2017"
0,Transfer,913,0xc352b5,0xfeeb2d,,"Apr 21, 2021"
1,Claimed,913,,0xc352b5,,"Jun 23, 2017"
0,Sold,914,0xb12527,0x975581,"20.50Ξ ($39,112)","Jun 22, 2021"
1,Offered,914,,,"20.50Ξ ($40,803)","Jun 21, 2021"
2,Offered,914,,,"21Ξ ($46,877)","Jun 19, 2021"
3,Offered,914,,,"21Ξ ($46,877)","Jun 19, 2021"
4,Offered,914,,,"22.20Ξ ($50,228)","Jun 19, 2021"
5,Offered,914,,,"22.50Ξ ($50,590)","Jun 19, 2021"
6,Offered,914,,,"23Ξ ($53,193)","Jun 18, 2021"
7,Offered,914,,,"24Ξ ($57,703)","Jun 16, 2021"
8,Offered,914,,,"24.50Ξ ($63,289)","Jun 15, 2021"
9,Bid Withdrawn,914,threepwa…,,"18Ξ ($45,335)","Jun 13, 2021"
10,Offered,914,,,"24Ξ ($60,738)","Jun 13, 2021"
11,Bid,914,threepwa…,,"18Ξ ($42,561)","Jun 13, 2021"
12,Offered,914,,,"23Ξ ($55,713)","Jun 11, 2021"
13,Offered,914,,,"22.50Ξ ($57,808)","Jun 10, 2021"
14,Offered,914,,,"23Ξ ($58,176)","Jun 08, 2021"
15,Sold,914,0x82bb6b,0xb12527,"17Ξ ($46,889)","Jun 07, 2021"
16,Bid,914,0xb12527,,"17Ξ ($45,718)","Jun 06, 2021"
17,Bid Withdrawn,914,0x54b174,,"14.50Ξ ($38,162)","Jun 05, 2021"
18,Bid,914,0x54b174,,"14.50Ξ ($38,036)","Jun 05, 2021"
19,Bid,914,leth1250…,,"14.25Ξ ($37,380)","Jun 05, 2021"
20,Offered,914,,,"20Ξ ($52,479)","Jun 04, 2021"
21,Offered,914,,,"35Ξ ($92,649)","Jun 02, 2021"
22,Bid Withdrawn,914,amun-ra.…,,"25Ξ ($42,793)","Mar 28, 2021"
23,Bid,914,amun-ra.…,,"25Ξ ($44,447)","Mar 21, 2021"
24,Transfer,914,0x2cbee4,0x82bb6b,,"Mar 07, 2021"
25,Transfer,914,0x35388c,0x2cbee4,,"Mar 04, 2021"
26,Transfer,914,0xc352b5,0x35388c,,"Feb 04, 2021"
27,Bid,914,0x717403,,0.19Ξ ($51),"Jul 06, 2017"
28,Bid,914,0x6611fe,,0.19Ξ ($51),"Jul 06, 2017"
29,Claimed,914,,0xc352b5,,"Jun 23, 2017"
0,Sold,915,jeroen.e…,0x024bcb,"130Ξ ($379,593)","Aug 06, 2021"
1,Bid Withdrawn,915,0x024bcb,,"110Ξ ($321,194)","Aug 06, 2021"
2,Bid,915,0x024bcb,,"110Ξ ($303,861)","Aug 06, 2021"
3,Bid Withdrawn,915,0x024bcb,,"99Ξ ($273,475)","Aug 06, 2021"
4,Bid,915,0x024bcb,,"99Ξ ($274,915)","Aug 06, 2021"
5,Offered,915,,,"130Ξ ($366,687)","Aug 05, 2021"
6,Offer Withdrawn,915,,,,"Jun 10, 2021"
7,Offered,915,,,"38.90Ξ ($97,145)","Jun 08, 2021"
8,Bid Withdrawn,915,tomjohn.…,,"24Ξ ($64,950)","Jun 06, 2021"
9,Bid,915,tomjohn.…,,"24Ξ ($64,947)","Jun 06, 2021"
10,Offered,915,,,"39.70Ξ ($107,433)","Jun 06, 2021"
11,Offered,915,,,"40.40Ξ ($91,847)","May 24, 2021"
12,Offered,915,,,"42.40Ξ ($150,233)","May 17, 2021"
13,Offered,915,,,"49.40Ξ ($174,851)","May 08, 2021"
14,Offered,915,,,"52.40Ξ ($115,830)","Apr 23, 2021"
15,Offered,915,,,"59.40Ξ ($140,161)","Apr 14, 2021"
16,Sold,915,0xfeeb2d,jeroen.e…,"45.40Ξ ($97,516)","Apr 12, 2021"
17,Offered,915,,,"45.40Ξ ($96,342)","Apr 12, 2021"
18,Transfer,915,0xc352b5,0xfeeb2d,,"Apr 12, 2021"
19,Bid Withdrawn,915,0x0503ed,,"15Ξ ($27,119)","Feb 15, 2021"
20,Bid,915,0x0503ed,,"15Ξ ($26,435)","Feb 15, 2021"
21,Bid,915,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
22,Bid Withdrawn,915,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
23,Bid,915,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
24,Claimed,915,,0xc352b5,,"Jun 23, 2017"
0,(Wrap),916,0x1e995b,WrappedC…,,"Aug 01, 2021"
1,Transfer,916,andy8052…,0x1e995b,,"Aug 01, 2021"
2,Offered,916,,,"75Ξ ($176,465)","Jul 30, 2021"
3,Sold,916,0xdb86a2,andy8052…,"58Ξ ($137,058)","Jul 26, 2021"
4,Offered,916,,,"58Ξ ($247,302)","May 12, 2021"
5,Offered,916,,,"65Ξ ($223,871)","May 06, 2021"
6,Offer Withdrawn,916,,,,"Mar 15, 2021"
7,Offered,916,,,"69.99Ξ ($123,745)","Mar 08, 2021"
8,Transfer,916,0xfa28ef,0xdb86a2,,"Mar 07, 2021"
9,Sold,916,0xc352b5,0xfa28ef,"15Ξ ($25,719)","Feb 06, 2021"
10,Bid Withdrawn,916,0x90be4e,,"12Ξ ($18,249)","Feb 02, 2021"
11,Offered,916,,,"15Ξ ($22,811)","Feb 02, 2021"
12,Bid,916,0x90be4e,,"12Ξ ($17,860)","Feb 02, 2021"
13,Bid Withdrawn,916,kingskin…,,1.50Ξ ($263),"Jan 30, 2020"
14,Bid,916,kingskin…,,1.50Ξ ($265),"Jan 29, 2020"
15,Claimed,916,,0xc352b5,,"Jun 23, 2017"
0,Claimed,917,,0xc352b5,,"Jun 23, 2017"
0,Offer Withdrawn,918,,,,"Aug 20, 2021"
1,Offered,918,,,500Ξ ($1.39M),"Aug 06, 2021"
2,Offered,918,,,"395Ξ ($982,977)","Jul 31, 2021"
3,Bid Withdrawn,918,0x5f75fb,,"1Ξ ($2,088)","Jul 10, 2021"
4,Bid,918,0x5f75fb,,"1Ξ ($2,310)","Jul 07, 2021"
5,Offered,918,,,"120Ξ ($395,684)","May 05, 2021"
6,Offered,918,,,"100Ξ ($180,666)","Mar 20, 2021"
7,Sold,918,0xc352b5,krustypu…,"40Ξ ($78,153)","Feb 21, 2021"
8,Offered,918,,,"40Ξ ($76,435)","Feb 19, 2021"
9,Bid,918,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
10,Claimed,918,,0xc352b5,,"Jun 23, 2017"
0,Sold,919,0xc352b5,ddaavvee,"5Ξ ($1,824)","Sep 28, 2020"
1,Offered,919,,,"5Ξ ($1,760)","Sep 27, 2020"
2,Claimed,919,,0xc352b5,,"Jun 23, 2017"
0,Offered,920,,,469.69Ξ ($1.85M),"Sep 07, 2021"
1,Offered,920,,,688.88Ξ ($2.24M),"Aug 28, 2021"
2,Offered,920,,,888.88Ξ ($2.87M),"Aug 28, 2021"
3,Offered,920,,,999Ξ ($3.19M),"Aug 27, 2021"
4,Offered,920,,,750Ξ ($2.51M),"Aug 24, 2021"
5,Offered,920,,,599Ξ ($2M),"Aug 23, 2021"
6,Offered,920,,,398Ξ ($1.31M),"Aug 14, 2021"
7,Offered,920,,,599Ξ ($1.68M),"Aug 06, 2021"
8,Offered,920,,,"275Ξ ($766,804)","Aug 05, 2021"
9,Sold,920,0x23b50b,0xf3016b,"162.50Ξ ($453,112)","Aug 05, 2021"
10,Bid Withdrawn,920,0xf3016b,,"117Ξ ($291,972)","Aug 03, 2021"
11,Offered,920,,,"162.50Ξ ($405,517)","Aug 03, 2021"
12,Bid,920,0xf3016b,,"117Ξ ($290,923)","Aug 03, 2021"
13,Offered,920,,,"145Ξ ($357,770)","Jul 31, 2021"
14,Offered,920,,,"130Ξ ($237,932)","Jul 20, 2021"
15,Sold,920,0xf3cad4,0x23b50b,"99Ξ ($196,567)","Jul 13, 2021"
16,Offered,920,,,"99Ξ ($196,567)","Jul 13, 2021"
17,Bid Withdrawn,920,0xf3016b,,"76Ξ ($153,083)","Jul 13, 2021"
18,Offered,920,,,1KΞ ($2.03M),"Jul 13, 2021"
19,Bid,920,0xf3016b,,"76Ξ ($154,484)","Jul 13, 2021"
20,Bid,920,0x023ef7,,"67Ξ ($136,190)","Jul 13, 2021"
21,Transfer,920,0x701f37,0xf3cad4,,"May 07, 2021"
22,Sold,920,0xb4bb41,0x701f37,"99.99Ξ ($151,273)","Feb 27, 2021"
23,Offered,920,,,"99.99Ξ ($142,918)","Feb 26, 2021"
24,Offered,920,,,"149.99Ξ ($256,973)","Feb 22, 2021"
25,Sold,920,0xc352b5,0xb4bb41,"50Ξ ($97,691)","Feb 21, 2021"
26,Offered,920,,,"50Ξ ($95,544)","Feb 19, 2021"
27,Bid Withdrawn,920,CPyrc,,"13.37Ξ ($20,333)","Feb 02, 2021"
28,Bid,920,CPyrc,,"13.37Ξ ($17,576)","Feb 01, 2021"
29,Bid Withdrawn,920,j1mmy,,1.50Ξ ($201),"Jan 04, 2020"
