,Type,Punk,From,To,Amount,Txn
0,Sold,3617,ark1,0x0a4eaf…,0.30Ξ ($48),"Nov 21, 2019"
1,Offered,3617,,,0.40Ξ ($70),"Nov 19, 2019"
2,Bid,3617,0x0a4eaf…,,0.30Ξ ($55),"Nov 16, 2019"
3,Sold,3617,0x00d7c9,ark1,0.25Ξ ($47),"Sep 15, 2019"
4,Offered,3617,,ark1,0.25Ξ ($47),"Sep 15, 2019"
5,Offered,3617,,,1Ξ ($275),"Jul 12, 2019"
6,Claimed,3617,,0x00d7c9,,"Jun 23, 2017"
0,Sold,3618,anonymou…,0xcf8401,"33.33Ξ ($93,034)","Apr 30, 2021"
1,Offered,3618,,,"33.33Ξ ($92,761)","Apr 29, 2021"
2,Offered,3618,,,"31.88Ξ ($86,693)","Apr 28, 2021"
3,Offered,3618,,,"32.50Ξ ($87,980)","Apr 28, 2021"
4,Offered,3618,,,"33.33Ξ ($89,317)","Apr 28, 2021"
5,Offered,3618,,,"34.88Ξ ($85,766)","Apr 26, 2021"
6,Sold,3618,tappy.et…,anonymou…,"30Ξ ($66,364)","Apr 25, 2021"
7,Bid,3618,anonymou…,,"30Ξ ($66,364)","Apr 25, 2021"
8,Offered,3618,,,"35Ξ ($78,023)","Apr 24, 2021"
9,Offered,3618,,,"37Ξ ($86,708)","Apr 23, 2021"
10,Offered,3618,,,"39Ξ ($102,905)","Apr 22, 2021"
11,Offered,3618,,,"41Ξ ($99,821)","Apr 21, 2021"
12,Offered,3618,,,"42Ξ ($87,680)","Apr 20, 2021"
13,Transfer,3618,0x287b15,tappy.et…,,"Apr 20, 2021"
14,Offered,3618,,,"44Ξ ($94,978)","Apr 19, 2021"
15,Offered,3618,,,"45Ξ ($96,375)","Apr 19, 2021"
16,Offered,3618,,,"46Ξ ($102,401)","Apr 19, 2021"
17,Offered,3618,,,"47Ξ ($103,010)","Apr 18, 2021"
18,Offered,3618,,,"48.50Ξ ($104,272)","Apr 18, 2021"
19,Offered,3618,,,"49.50Ξ ($113,388)","Apr 18, 2021"
20,Offered,3618,,,"52Ξ ($123,894)","Apr 17, 2021"
21,Offered,3618,,,"53Ξ ($125,968)","Apr 17, 2021"
22,Offered,3618,,,"54Ξ ($134,247)","Apr 17, 2021"
23,Offered,3618,,,"58Ξ ($139,998)","Apr 16, 2021"
24,Offered,3618,,,"59Ξ ($146,024)","Apr 15, 2021"
25,Offered,3618,,,"63Ξ ($155,310)","Apr 15, 2021"
26,Offered,3618,,,"65Ξ ($154,446)","Apr 14, 2021"
27,Offered,3618,,,"84Ξ ($191,704)","Apr 13, 2021"
28,Offered,3618,,,"113.65Ξ ($242,850)","Apr 12, 2021"
29,Bid Withdrawn,3618,pablopun…,,"18Ξ ($35,870)","Apr 07, 2021"
30,Offer Withdrawn,3618,,,,"Mar 31, 2021"
31,Bid,3618,pablopun…,,"18Ξ ($33,090)","Mar 30, 2021"
32,Offered,3618,,,"44.69Ξ ($82,155)","Mar 30, 2021"
33,Offered,3618,,,"47.45Ξ ($85,794)","Mar 30, 2021"
34,Bid Withdrawn,3618,Deeze,,"19.10Ξ ($32,426)","Mar 28, 2021"
35,Bid,3618,Deeze,,"19.10Ξ ($32,694)","Mar 28, 2021"
36,Bid,3618,0x596572,,"19Ξ ($32,408)","Mar 27, 2021"
37,Bid,3618,0xb39a88,,"17Ξ ($28,996)","Mar 27, 2021"
38,Sold,3618,0x00d7c9,0x287b15,0.20Ξ ($200),"Jan 22, 2018"
39,Offered,3618,,,0.20Ξ ($200),"Jan 22, 2018"
40,Claimed,3618,,0x00d7c9,,"Jun 23, 2017"
0,Bid Withdrawn,3619,0xc9c596,,"2.50Ξ ($3,868)","Mar 06, 2021"
1,Bid,3619,0xc9c596,,"2.50Ξ ($3,868)","Mar 06, 2021"
2,Bid,3619,0xedb7f3,,"2Ξ ($2,694)","Feb 28, 2021"
3,Sold,3619,Cyborg,0x94c1d7,0.17Ξ ($122),"Dec 17, 2017"
4,Bid,3619,0x94c1d7,,0.17Ξ ($122),"Dec 17, 2017"
5,Offered,3619,,,0.20Ξ ($103),"Dec 11, 2017"
6,Offered,3619,,,0.25Ξ ($84),"Nov 14, 2017"
7,Sold,3619,0xbc081c,Cyborg,0.15Ξ ($44),"Sep 29, 2017"
8,Offered,3619,,,0.15Ξ ($39),"Sep 21, 2017"
9,Offer Withdrawn,3619,,,,"Sep 21, 2017"
10,Offered,3619,,,0.40Ξ ($125),"Aug 22, 2017"
11,Transfer,3619,metakid,0xbc081c,,"Aug 20, 2017"
12,Bid Withdrawn,3619,0x7760e0,,0.05Ξ ($14),"Jun 30, 2017"
13,Bid,3619,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
14,Claimed,3619,,metakid,,"Jun 23, 2017"
0,Bid Withdrawn,3620,beautifu…,,"130Ξ ($411,288)","Aug 09, 2021"
1,Bid,3620,beautifu…,,"130Ξ ($397,027)","Aug 07, 2021"
2,Bid,3620,0xf3016b,,"120Ξ ($366,486)","Aug 07, 2021"
3,Bid Withdrawn,3620,0x0120b4,,"70Ξ ($182,554)","Aug 02, 2021"
4,Bid,3620,0x0120b4,,"70Ξ ($180,678)","Aug 01, 2021"
5,Bid Withdrawn,3620,0x7e1de5,,"26Ξ ($55,750)","Apr 10, 2021"
6,Bid,3620,0x7e1de5,,"26Ξ ($53,830)","Apr 09, 2021"
7,Bid Withdrawn,3620,0x910b41,,"4.40Ξ ($4,460)","Jan 04, 2021"
8,Bid,3620,0x910b41,,"4.40Ξ ($3,284)","Dec 30, 2020"
9,Bid Withdrawn,3620,MadMax,,"2.75Ξ ($1,785)","Dec 20, 2020"
10,Bid,3620,MadMax,,"2.75Ξ ($1,780)","Dec 20, 2020"
11,Bid,3620,6373D,,"2.50Ξ ($1,625)","Dec 20, 2020"
12,Bid,3620,evkort,,1Ξ ($650),"Dec 20, 2020"
13,Claimed,3620,,0x98cfea,,"Jun 23, 2017"
0,Offered,3621,,,"149Ξ ($563,598)","Sep 02, 2021"
1,Sold,3621,0x9c5703,0x14637b,"99Ξ ($348,981)","Sep 01, 2021"
2,Offered,3621,,,"99Ξ ($348,981)","Sep 01, 2021"
3,Bid Withdrawn,3621,0x944f9f,,"100Ξ ($352,900)","Sep 01, 2021"
4,Bid,3621,0x944f9f,,"100Ξ ($352,506)","Sep 01, 2021"
5,Bid Withdrawn,3621,0x54b174,,"95Ξ ($334,221)","Sep 01, 2021"
6,Bid,3621,0x54b174,,"95Ξ ($329,222)","Sep 01, 2021"
7,Offered,3621,,,"112Ξ ($385,650)","Sep 01, 2021"
8,Bid Withdrawn,3621,0x0a846c,,"95Ξ ($318,784)","Aug 31, 2021"
9,Offer Withdrawn,3621,,,,"Aug 30, 2021"
10,Bid,3621,0x0a846c,,"95Ξ ($301,707)","Aug 30, 2021"
11,Bid Withdrawn,3621,point-gr…,,"90Ξ ($285,827)","Aug 30, 2021"
12,Offered,3621,,,"108.90Ξ ($345,851)","Aug 30, 2021"
13,Bid,3621,point-gr…,,"90Ξ ($285,827)","Aug 30, 2021"
14,Offered,3621,,,"107Ξ ($340,261)","Aug 30, 2021"
15,Offered,3621,,,"128.90Ξ ($413,772)","Aug 30, 2021"
16,Offered,3621,,,"299.90Ξ ($970,314)","Aug 28, 2021"
17,Offered,3621,,,"149.90Ξ ($499,542)","Aug 24, 2021"
18,Offer Withdrawn,3621,,,,"Aug 24, 2021"
19,Offered,3621,,,"89.90Ξ ($300,667)","Aug 24, 2021"
20,Offered,3621,,,"79.90Ξ ($266,045)","Aug 24, 2021"
21,Sold,3621,0x62bdc6,0x9c5703,"67.47Ξ ($224,656)","Aug 23, 2021"
22,Offered,3621,,,"67.47Ξ ($224,493)","Aug 23, 2021"
23,Offered,3621,,,"67.69Ξ ($225,308)","Aug 23, 2021"
24,Offered,3621,,,"68.69Ξ ($228,637)","Aug 23, 2021"
25,Offered,3621,,,"69.69Ξ ($233,091)","Aug 23, 2021"
26,Sold,3621,🤹🏻‍♂.e…,0x62bdc6,"58Ξ ($193,338)","Aug 23, 2021"
27,Offered,3621,,,"58Ξ ($193,338)","Aug 23, 2021"
28,Sold,3621,0xa17c3d,🤹🏻‍♂.e…,"56Ξ ($186,671)","Aug 23, 2021"
29,Offered,3621,,,"56Ξ ($155,284)","Aug 06, 2021"
30,Sold,3621,notmycir…,0xa17c3d,"49.69Ξ ($137,262)","Aug 06, 2021"
31,Offered,3621,,,"49.69Ξ ($129,327)","Aug 01, 2021"
32,Offer Withdrawn,3621,,,,"Apr 13, 2021"
33,Offered,3621,,,"29.69Ξ ($61,276)","Apr 08, 2021"
34,Sold,3621,0xf4a775,notmycir…,"20Ξ ($41,340)","Apr 08, 2021"
35,Offered,3621,,,"20Ξ ($33,764)","Mar 28, 2021"
36,Offer Withdrawn,3621,,,,"Mar 12, 2021"
37,Offered,3621,,,"25Ξ ($44,471)","Mar 11, 2021"
38,Offered,3621,,,"20Ξ ($36,995)","Mar 10, 2021"
39,Sold,3621,0xb6be4d,0xf4a775,0.09Ξ ($42),"Dec 03, 2017"
40,Offered,3621,,,0.09Ξ ($26),"Nov 01, 2017"
41,Claimed,3621,,0xb6be4d,,"Jun 23, 2017"
0,Sold,3622,ooh.eth,allforre…,"88.90Ξ ($296,788)","Aug 24, 2021"
1,Offered,3622,,,"88.90Ξ ($293,508)","Aug 24, 2021"
2,Transfer,3622,0x685d14,ooh.eth,,"Aug 24, 2021"
3,Bid Withdrawn,3622,0xccf207,,"54Ξ ($177,313)","Aug 21, 2021"
4,Bid,3622,0xccf207,,"54Ξ ($175,192)","Aug 21, 2021"
5,Transfer,3622,ooh.eth,0x685d14,,"Aug 16, 2021"
6,Offer Withdrawn,3622,,,,"Aug 16, 2021"
7,Offered,3622,,,"54Ξ ($170,171)","Aug 16, 2021"
8,Offered,3622,,,"59.50Ξ ($187,504)","Aug 16, 2021"
9,Offered,3622,,,"65Ξ ($209,664)","Aug 16, 2021"
10,Offered,3622,,,"72Ξ ($238,155)","Aug 16, 2021"
11,Offered,3622,,,"98Ξ ($309,131)","Aug 15, 2021"
12,Offered,3622,,,"121Ξ ($368,637)","Aug 12, 2021"
13,Offered,3622,,,"250.88Ξ ($732,414)","Aug 07, 2021"
14,Sold,3622,0xfad832,ooh.eth,"50Ξ ($138,640)","Aug 05, 2021"
15,Bid Withdrawn,3622,punkify.…,,"42Ξ ($113,968)","Aug 04, 2021"
16,Bid,3622,punkify.…,,"42Ξ ($104,292)","Aug 04, 2021"
17,Offered,3622,,,"50Ξ ($103,867)","Apr 04, 2021"
18,Sold,3622,0x9cfd46,0xfad832,"27Ξ ($48,546)","Mar 16, 2021"
19,Offered,3622,,,"27Ξ ($47,990)","Mar 16, 2021"
20,Offered,3622,,,"30Ξ ($49,945)","Mar 07, 2021"
21,Sold,3622,0xc272ed,0x9cfd46,"17Ξ ($34,097)","Feb 20, 2021"
22,Offered,3622,,,"17Ξ ($33,436)","Feb 19, 2021"
23,Claimed,3622,,0xc272ed,,"Jun 23, 2017"
0,Offer Withdrawn,3623,,,,"Aug 28, 2021"
1,Offered,3623,,,330Ξ ($1.06M),"Aug 26, 2021"
2,Offered,3623,,,"285Ξ ($955,614)","Aug 24, 2021"
3,Offered,3623,,,"245Ξ ($813,755)","Aug 24, 2021"
4,Offered,3623,,,"215Ξ ($716,683)","Aug 23, 2021"
5,Offered,3623,,,"180Ξ ($497,227)","Aug 06, 2021"
6,Offered,3623,,,"145Ξ ($405,442)","Aug 05, 2021"
7,Sold,3623,anonymou…,0xb70c1a,"75Ξ ($209,711)","Aug 05, 2021"
8,Offered,3623,,0xb70c1a,"75Ξ ($209,711)","Aug 05, 2021"
9,Bid Withdrawn,3623,0xb70c1a,,"70Ξ ($196,673)","Aug 05, 2021"
10,Offered,3623,,,"84.88Ξ ($221,300)","Aug 05, 2021"
11,Bid,3623,0xb70c1a,,"70Ξ ($190,530)","Aug 05, 2021"
12,Offered,3623,,,"95Ξ ($258,577)","Aug 05, 2021"
13,Bid,3623,0xb70c1a,,"68Ξ ($185,086)","Aug 05, 2021"
14,Offered,3623,,,"125Ξ ($339,191)","Aug 04, 2021"
15,Offered,3623,,,"94.75Ξ ($257,107)","Aug 04, 2021"
16,Offered,3623,,,"74.99Ξ ($201,977)","Aug 04, 2021"
17,Offered,3623,,,"69.99Ξ ($187,176)","Aug 04, 2021"
18,Offered,3623,,,"70.99Ξ ($186,009)","Aug 04, 2021"
19,Offered,3623,,,"71.99Ξ ($180,980)","Aug 04, 2021"
20,Offered,3623,,,"74.50Ξ ($185,914)","Aug 03, 2021"
21,Offered,3623,,,"78.88Ξ ($196,686)","Aug 03, 2021"
22,Offered,3623,,,"88.88Ξ ($229,946)","Aug 03, 2021"
23,Offered,3623,,,"98.88Ξ ($255,526)","Aug 01, 2021"
24,Offered,3623,,,"95Ξ ($242,148)","Aug 01, 2021"
25,Offered,3623,,,"75Ξ ($184,387)","Jul 31, 2021"
26,Offered,3623,,,"79.99Ξ ($195,326)","Jul 30, 2021"
27,Offered,3623,,,"85Ξ ($203,847)","Jul 30, 2021"
28,Offered,3623,,,"75Ξ ($162,108)","Jul 25, 2021"
29,Offer Withdrawn,3623,,,,"Jul 24, 2021"
30,Offered,3623,,,"59.99Ξ ($124,147)","Jul 23, 2021"
31,Offered,3623,,,"65Ξ ($131,274)","Jul 23, 2021"
32,Offer Withdrawn,3623,,,,"Jul 23, 2021"
33,Offered,3623,,,"69Ξ ($142,440)","Jul 23, 2021"
34,Offered,3623,,,"69.69Ξ ($141,156)","Jul 22, 2021"
35,Offered,3623,,,"69.99Ξ ($139,381)","Jul 22, 2021"
36,Offered,3623,,,"70.50Ξ ($134,322)","Jul 21, 2021"
37,Offered,3623,,,"71.25Ξ ($127,106)","Jul 20, 2021"
38,Offered,3623,,,"72.50Ξ ($126,343)","Jul 20, 2021"
39,Offered,3623,,,"75Ξ ($142,008)","Jul 18, 2021"
40,Offered,3623,,,"80Ξ ($169,090)","Jul 09, 2021"
41,Offered,3623,,,"72.50Ξ ($160,975)","Jul 05, 2021"
42,Offered,3623,,,"77.50Ξ ($179,557)","Jul 04, 2021"
43,Offered,3623,,,"82.50Ξ ($172,802)","Jul 01, 2021"
44,Offered,3623,,,"88.88Ξ ($188,923)","Jun 28, 2021"
45,Offer Withdrawn,3623,,,,"May 05, 2021"
46,Offered,3623,,,"130Ξ ($408,537)","May 03, 2021"
47,Offered,3623,,,"115Ξ ($340,362)","May 02, 2021"
48,Sold,3623,TokenAng…,anonymou…,"68.88Ξ ($174,999)","Apr 22, 2021"
49,Bid,3623,anonymou…,,"68.88Ξ ($180,522)","Apr 22, 2021"
50,Offer Withdrawn,3623,,,,"Apr 13, 2021"
51,Bid Withdrawn,3623,mintybur…,,"26Ξ ($48,889)","Mar 13, 2021"
52,Bid,3623,mintybur…,,"26Ξ ($45,826)","Mar 12, 2021"
53,Offered,3623,,,"75Ξ ($145,721)","Feb 21, 2021"
54,Offer Withdrawn,3623,,,,"Oct 04, 2020"
55,Offered,3623,,,"75Ξ ($25,569)","Sep 21, 2020"
56,Offered,3623,,,"30Ξ ($11,609)","Sep 13, 2020"
57,Offered,3623,,,"20Ξ ($7,718)","Aug 26, 2020"
58,Bid Withdrawn,3623,MBK,,2Ξ ($408),"May 26, 2020"
59,Bid,3623,MBK,,2Ξ ($406),"May 25, 2020"
60,Bid Withdrawn,3623,Pranksy,,1.20Ξ ($171),"Jan 07, 2020"
61,Bid,3623,Pranksy,,1.20Ξ ($174),"Jan 07, 2020"
62,Sold,3623,shilpixe…,TokenAng…,1Ξ ($309),"Jun 28, 2019"
63,Bid,3623,TokenAng…,,1Ξ ($269),"Jun 16, 2019"
64,Bid Withdrawn,3623,Cryptokk…,,0.40Ξ ($100),"May 24, 2019"
65,Bid,3623,Cryptokk…,,0.40Ξ ($101),"May 20, 2019"
66,Claimed,3623,,shilpixe…,,"Jun 23, 2017"
0,Sold,3624,0x6611fe,0x00b278,0.10Ξ ($24),"Jul 07, 2017"
1,Offered,3624,,,<0.01Ξ ($0),"Jul 07, 2017"
2,Claimed,3624,,0x6611fe,,"Jun 23, 2017"
0,Sold,3625,0x6611fe,0x8e3fab,"75Ξ ($247,120)","Aug 24, 2021"
1,Offered,3625,,,"75Ξ ($247,991)","Aug 23, 2021"
2,Claimed,3625,,0x6611fe,,"Jun 23, 2017"
0,Offered,3626,,,"169.42Ξ ($548,152)","Aug 28, 2021"
1,Transfer,3626,fumbledt…,0xa8f8f5,,"Aug 22, 2021"
2,Transfer,3626,0x59f7bc,fumbledt…,,"Jul 31, 2021"
3,Sold,3626,0x97db27,0x59f7bc,"33.99Ξ ($83,866)","Jul 31, 2021"
4,Offered,3626,,,"33.99Ξ ($112,588)","May 03, 2021"
5,Offered,3626,,,"31.99Ξ ($86,523)","Apr 28, 2021"
